threshold,accuracy,macro_f1
1.2,0.6836062983832746,0.40603690960275257
1.21,0.6836062983832746,0.40603690960275257
1.22,0.6836062983832746,0.40603690960275257
1.23,0.6836062983832746,0.40603690960275257
1.24,0.6836062983832746,0.40603690960275257
1.25,0.6836062983832746,0.40603690960275257
1.26,0.6836062983832746,0.40603690960275257
1.27,0.6836062983832746,0.40603690960275257
1.28,0.6836062983832746,0.40603690960275257
1.29,0.6836062983832746,0.40603690960275257
1.3,0.6836062983832746,0.40603690960275257
1.31,0.6836062983832746,0.40603690960275257
1.32,0.6836062983832746,0.40603690960275257
1.33,0.6836062983832746,0.40603690960275257
1.34,0.6836062983832746,0.40603690960275257
1.35,0.6836062983832746,0.40603690960275257
1.36,0.6836062983832746,0.40603690960275257
1.37,0.6836062983832746,0.40603690960275257
1.38,0.6836062983832746,0.40603690960275257
1.39,0.6836062983832746,0.40603690960275257
1.4,0.6836062983832746,0.40603690960275257
1.41,0.6836062983832746,0.40603690960275257
1.42,0.6836062983832746,0.40603690960275257
1.43,0.6836062983832746,0.40603690960275257
1.44,0.6836062983832746,0.40603690960275257
1.45,0.6836062983832746,0.40603690960275257
1.46,0.6836062983832746,0.40603690960275257
1.47,0.6836062983832746,0.40603690960275257
1.48,0.6836062983832746,0.40603690960275257
1.49,0.6836062983832746,0.40603690960275257
1.5,0.6836062983832746,0.40603690960275257
1.51,0.6836062983832746,0.40603690960275257
1.52,0.6836062983832746,0.40603690960275257
1.53,0.6836062983832746,0.40603690960275257
1.54,0.6836062983832746,0.40603690960275257
1.55,0.6836062983832746,0.40603690960275257
1.56,0.6836062983832746,0.40603690960275257
1.57,0.6836062983832746,0.40603690960275257
1.58,0.6836062983832746,0.40603690960275257
1.59,0.6836062983832746,0.40603690960275257
1.6,0.6836062983832746,0.40603690960275257
1.61,0.6836062983832746,0.40603690960275257
1.62,0.6836062983832746,0.40603690960275257
1.63,0.6836062983832746,0.40603690960275257
1.64,0.6836062983832746,0.40603690960275257
1.65,0.6836062983832746,0.40603690960275257
1.66,0.6836062983832746,0.40603690960275257
1.67,0.6836062983832746,0.40603690960275257
1.68,0.6836062983832746,0.40603690960275257
1.69,0.6836062983832746,0.40603690960275257
1.7,0.6836062983832746,0.40603690960275257
1.71,0.6836062983832746,0.40603690960275257
1.72,0.6836062983832746,0.40603690960275257
1.73,0.6836062983832746,0.40603690960275257
1.74,0.6836062983832746,0.40603690960275257
1.75,0.6836062983832746,0.40603690960275257
1.76,0.6836062983832746,0.40603690960275257
1.77,0.6836062983832746,0.40603690960275257
1.78,0.6836062983832746,0.40603690960275257
1.79,0.6836062983832746,0.40603690960275257
1.8,0.6836062983832746,0.40603690960275257
1.81,0.6836062983832746,0.40603690960275257
1.82,0.6836062983832746,0.40603690960275257
1.83,0.6836062983832746,0.40603690960275257
1.84,0.6836062983832746,0.40603690960275257
1.85,0.6836062983832746,0.40603690960275257
1.86,0.6836062983832746,0.40603690960275257
1.87,0.6836062983832746,0.40603690960275257
1.88,0.6836062983832746,0.40603690960275257
1.89,0.6836062983832746,0.40603690960275257
1.9,0.6836062983832746,0.40603690960275257
1.91,0.6836062983832746,0.40603690960275257
1.92,0.6836062983832746,0.40603690960275257
1.93,0.6836062983832746,0.40603690960275257
1.94,0.6836062983832746,0.40603690960275257
1.95,0.6836062983832746,0.40603690960275257
1.96,0.6836062983832746,0.40603690960275257
1.97,0.6836062983832746,0.40603690960275257
1.98,0.6836062983832746,0.40603690960275257
1.99,0.6836062983832746,0.40603690960275257
2.0,0.6836062983832746,0.40603690960275257
