run_time_sec,mode,decoded_state,score,hits,misses,pending_notes,jaw_hold_active,jaw_enabled,hand_enabled,game_completed
28.793716430664062,REPLAY,NEUTRAL,0,0,12,24,False,True,False,False
28.89404296875,REPLAY,NEUTRAL,0,0,12,24,False,True,False,False
28.994369506835938,REPLAY,NEUTRAL,0,0,12,24,False,True,False,False
29.094696044921875,REPLAY,NEUTRAL,0,0,12,24,False,True,False,False
29.195022583007812,REPLAY,NEUTRAL,0,0,12,24,False,True,False,False
29.29534912109375,REPLAY,NEUTRAL,0,0,12,24,False,True,False,False
29.395675659179688,REPLAY,NEUTRAL,0,0,12,24,False,True,False,False
29.491989135742188,REPLAY,NEUTRAL,0,0,12,24,False,True,False,False
29.592315673828125,REPLAY,NEUTRAL,0,0,12,24,False,True,False,False
29.692642211914062,REPLAY,NEUTRAL,0,0,12,24,False,True,False,False
29.79296875,REPLAY,NEUTRAL,0,0,12,24,False,True,False,False
29.893295288085938,REPLAY,NEUTRAL,0,0,12,24,False,True,False,False
29.993621826171875,REPLAY,NEUTRAL,0,0,12,24,False,True,False,False
30.093948364257812,REPLAY,NEUTRAL,0,0,12,24,False,True,False,False
30.19427490234375,REPLAY,NEUTRAL,0,0,12,24,False,True,False,False
30.294601440429688,REPLAY,NEUTRAL,0,0,13,23,False,True,False,False
30.394927978515625,REPLAY,NEUTRAL,0,0,13,23,False,True,False,False
30.495254516601562,REPLAY,NEUTRAL,0,0,13,23,False,True,False,False
30.5955810546875,REPLAY,NEUTRAL,0,0,13,23,False,True,False,False
30.695907592773438,REPLAY,NEUTRAL,0,0,13,23,False,True,False,False
30.792221069335938,REPLAY,NEUTRAL,0,0,13,23,False,True,False,False
30.892547607421875,REPLAY,NEUTRAL,0,0,13,23,False,True,False,False
30.992874145507812,REPLAY,NEUTRAL,0,0,13,23,False,True,False,False
31.09320068359375,REPLAY,NEUTRAL,0,0,13,23,False,True,False,False
31.193527221679688,REPLAY,NEUTRAL,0,0,13,23,False,True,False,False
31.293853759765625,REPLAY,NEUTRAL,0,0,13,23,False,True,False,False
31.394180297851562,REPLAY,NEUTRAL,0,0,13,23,False,True,False,False
31.4945068359375,REPLAY,NEUTRAL,0,0,13,23,False,True,False,False
31.594833374023438,REPLAY,NEUTRAL,0,0,13,23,False,True,False,False
31.695159912109375,REPLAY,NEUTRAL,0,0,13,23,False,True,False,False
31.795486450195312,REPLAY,NEUTRAL,0,0,13,23,False,True,False,False
31.89581298828125,REPLAY,NEUTRAL,0,0,13,23,False,True,False,False
31.99212646484375,REPLAY,NEUTRAL,0,0,13,23,False,True,False,False
32.09245300292969,REPLAY,NEUTRAL,0,0,13,23,False,True,False,False
32.192779541015625,REPLAY,NEUTRAL,0,0,13,23,False,True,False,False
32.29310607910156,REPLAY,NEUTRAL,0,0,13,23,False,True,False,False
32.3934326171875,REPLAY,NEUTRAL,0,0,14,22,False,True,False,False
32.49375915527344,REPLAY,NEUTRAL,0,0,14,22,False,True,False,False
32.594085693359375,REPLAY,NEUTRAL,0,0,14,22,False,True,False,False
32.69441223144531,REPLAY,NEUTRAL,0,0,14,22,False,True,False,False
32.79473876953125,REPLAY,NEUTRAL,0,0,14,22,False,True,False,False
32.89506530761719,REPLAY,NEUTRAL,0,0,14,22,False,True,False,False
32.995391845703125,REPLAY,NEUTRAL,0,0,14,22,False,True,False,False
33.09571838378906,REPLAY,NEUTRAL,0,0,14,22,False,True,False,False
33.19203186035156,REPLAY,NEUTRAL,0,0,14,22,False,True,False,False
33.2923583984375,REPLAY,NEUTRAL,0,0,14,22,False,True,False,False
33.39268493652344,REPLAY,NEUTRAL,0,0,14,22,False,True,False,False
33.493011474609375,REPLAY,NEUTRAL,0,0,14,22,False,True,False,False
33.59333801269531,REPLAY,NEUTRAL,0,0,14,22,False,True,False,False
33.69366455078125,REPLAY,NEUTRAL,0,0,14,22,False,True,False,False
33.79399108886719,REPLAY,NEUTRAL,0,0,14,22,False,True,False,False
33.894317626953125,REPLAY,NEUTRAL,0,0,14,22,False,True,False,False
33.99464416503906,REPLAY,NEUTRAL,0,0,14,22,False,True,False,False
34.094970703125,REPLAY,NEUTRAL,0,0,14,22,False,True,False,False
34.19529724121094,REPLAY,NEUTRAL,0,0,14,22,False,True,False,False
34.295623779296875,REPLAY,NEUTRAL,0,0,14,22,False,True,False,False
34.39595031738281,REPLAY,NEUTRAL,0,0,15,21,False,True,False,False
34.49226379394531,REPLAY,NEUTRAL,0,0,15,21,False,True,False,False
34.59259033203125,REPLAY,NEUTRAL,0,0,15,21,False,True,False,False
34.69291687011719,REPLAY,NEUTRAL,0,0,15,21,False,True,False,False
34.793243408203125,REPLAY,NEUTRAL,0,0,15,21,False,True,False,False
34.89356994628906,REPLAY,NEUTRAL,0,0,15,21,False,True,False,False
34.993896484375,REPLAY,NEUTRAL,0,0,15,21,False,True,False,False
35.09422302246094,REPLAY,NEUTRAL,0,0,15,21,False,True,False,False
35.194549560546875,REPLAY,NEUTRAL,0,0,15,21,False,True,False,False
35.29487609863281,REPLAY,NEUTRAL,0,0,15,21,False,True,False,False
35.39520263671875,REPLAY,NEUTRAL,0,0,15,21,False,True,False,False
35.49552917480469,REPLAY,NEUTRAL,0,0,15,21,False,True,False,False
35.595855712890625,REPLAY,NEUTRAL,0,0,15,21,False,True,False,False
35.692169189453125,REPLAY,NEUTRAL,0,0,15,21,False,True,False,False
35.79249572753906,REPLAY,NEUTRAL,0,0,15,21,False,True,False,False
35.892822265625,REPLAY,NEUTRAL,0,0,15,21,False,True,False,False
35.99314880371094,REPLAY,NEUTRAL,0,0,15,21,False,True,False,False
36.093475341796875,REPLAY,NEUTRAL,0,0,15,21,False,True,False,False
