sample_index,run_time_sec,Channel_1,Channel_3,Channel_4,Channel_6,Channel_7,Channel_8
19593,78.62791442871094,-68349.824053,-57763.881417,-79827.154258,-70178.599081,-66854.805273,-39318.216064
19594,78.63192749023438,-68349.444073,-57762.406202,-79830.618779,-70183.337651,-66852.078361,-39314.617433
19595,78.63594055175781,-68355.121416,-57764.44021,-79826.550761,-70175.693354,-66849.88789,-39312.806942
19596,78.63995361328125,-68354.13794,-57765.893074,-79820.672252,-70165.053924,-66844.858747,-39310.080029
19597,78.64396667480469,-68375.014469,-57780.332301,-79839.894752,-70177.637956,-66852.212471,-39314.639785
19598,78.64797973632812,-68354.160291,-57784.892057,-79842.17463,-70188.299738,-66845.551651,-39307.308412
19599,78.65199279785156,-68348.706466,-57782.209847,-79832.295159,-70179.940186,-66846.289259,-39307.621337
19600,78.656005859375,-68353.400332,-57781.874571,-79831.132869,-70170.373639,-66853.151244,-39316.070296
19601,78.66001892089844,-68356.395466,-57780.19819,-79839.313607,-70174.240491,-66858.515663,-39323.826352
19602,78.66403198242188,-68360.463483,-57784.333263,-79845.616799,-70181.325994,-66864.260061,-39333.839933
19603,78.66804504394531,-68365.202053,-57782.902751,-79842.644017,-70178.777895,-66869.445666,-39338.332634
19604,78.67205810546875,-68367.906614,-57784.690891,-79840.297084,-70176.341555,-66870.563253,-39336.768012
19605,78.67607116699219,-68354.003829,-57764.328452,-79836.251418,-70178.040287,-66865.444704,-39329.123715
19606,78.68008422851562,-68355.702562,-57764.641376,-79837.972502,-70183.896444,-66868.126913,-39326.955596
19607,78.68409729003906,-68361.379905,-57773.157391,-79833.412747,-70176.050982,-66874.564215,-39330.151895
19608,78.6881103515625,-68353.467387,-57761.243911,-79832.719843,-70172.18413,-66869.088038,-39325.256863
19609,78.69212341308594,-68358.49653,-57761.758001,-79831.289331,-70170.26188,-66873.491332,-39325.994471
19610,78.69613647460938,-68348.326486,-57763.41203,-79836.072604,-70181.840084,-66871.144399,-39321.702936
19611,78.70014953613281,-68342.067998,-57769.424649,-79823.376813,-70174.128732,-66865.824683,-39316.539683
19612,78.70416259765625,-68346.58305,-57770.07285,-79814.637281,-70154.526252,-66868.953928,-39321.255901
19613,78.70817565917969,-68339.609306,-57769.55876,-79823.086241,-70157.901366,-66861.868425,-39318.707802
19614,78.71218872070312,-68336.323599,-57766.183646,-79830.417613,-70173.122903,-66852.883023,-39310.325898
19615,78.71620178222656,-68337.99998,-57764.708431,-79825.120249,-70171.491226,-66850.245518,-39306.973136
19616,78.72021484375,-68333.797852,-57761.132152,-79812.715031,-70150.726456,-66846.31161,-39300.602889
19617,78.72422790527344,-68340.168099,-57764.887245,-79815.151371,-70145.362037,-66846.602183,-39300.088799
19618,78.72824096679688,-68346.873623,-57763.613196,-79823.801496,-70158.884842,-66841.036599,-39295.886671
19619,78.73225402832031,-68340.033989,-57763.881417,-79813.631453,-70160.203595,-66832.252363,-39288.421188
19620,78.73626708984375,-68338.603477,-57763.613196,-79803.707278,-70148.066598,-66829.90543,-39286.096607
19621,78.74028015136719,-68350.114626,-57762.406202,-79806.121267,-70145.40674,-66826.664427,-39280.776892
19622,78.74429321289062,-68351.746303,-57762.964995,-79814.592578,-70151.41936,-66830.017189,-39282.520328
19623,78.74830627441406,-68351.679248,-57762.875588,-79818.370023,-70156.336743,-66838.466148,-39296.668982
19624,78.7523193359375,-68346.20307,-57760.059268,-79814.547874,-70157.83431,-66835.091035,-39298.211252
19625,78.75633239746094,-68346.851271,-57759.500475,-79808.222331,-70145.071464,-66840.142529,-39305.497921
19626,78.76034545898438,-68350.29344,-57765.378984,-79820.448735,-70157.364924,-66840.902488,-39311.219968
19627,78.76435852050781,-68360.999925,-57776.711318,-79828.115383,-70171.401819,-66846.803349,-39318.104305
19628,78.76837158203125,-68355.009658,-57777.784202,-79817.744174,-70163.377543,-66855.319364,-39323.848703
19629,78.77238464355469,-68357.736571,-57764.283748,-79819.845238,-70158.907194,-66863.254233,-39326.37445
19630,78.77639770507812,-68356.261355,-57768.552931,-79826.953092,-70167.199691,-66862.024887,-39317.187884
19631,78.78041076660156,-68349.824053,-57767.390641,-79825.410822,-70175.112209,-66866.830512,-39312.672831
19632,78.784423828125,-68357.46835,-57775.616083,-79825.410822,-70173.659345,-66872.485503,-39315.623261
19633,78.78843688964844,-68365.202053,-57776.73367,-79824.919084,-70167.31145,-66874.295995,-39311.37643
19634,78.79244995117188,-68366.096123,-57793.65394,-79830.171744,-70172.608813,-66872.284338,-39307.01784
19635,78.79646301269531,-68371.885225,-57786.836658,-79842.532258,-70188.478552,-66868.350431,-39298.278308
19636,78.80047607421875,-68359.278841,-57779.058251,-79833.658616,-70181.549511,-66857.800407,-39285.247241
19637,78.80448913574219,-68365.067943,-57794.212734,-79829.903523,-70176.520369,-66857.129855,-39283.392046
19638,78.80850219726562,-68368.040725,-57787.842487,-79830.574075,-70177.414438,-66849.865538,-39270.048054
19639,78.81251525878906,-68363.391562,-57793.162202,-79834.709148,-70190.780782,-66847.049218,-39268.684598
19640,78.8165283203125,-68360.776408,-57794.771528,-79832.988063,-70191.876017,-66844.724637,-39268.975171
19641,78.82054138183594,-68376.31087,-57802.706397,-79833.748023,-70183.762334,-66848.412674,-39275.88186
19642,78.82455444335938,-68388.60433,-57808.920182,-79842.375796,-70190.020822,-66846.713942,-39276.619467
19643,78.82856750488281,-68388.872551,-57813.882269,-79845.326226,-70201.867247,-66845.931631,-39277.021799
19644,78.83258056640625,-68378.456638,-57810.68597,-79844.007473,-70206.382299,-66843.115311,-39284.97902
19645,78.83659362792969,-68384.960995,-57805.56742,-79836.117308,-70189.685546,-66857.263965,-39303.329802
19646,78.84060668945312,-68385.653899,-57807.623781,-79841.615837,-70192.524218,-66858.292146,-39308.984793
19647,78.84461975097656,-68397.120344,-57812.541164,-79846.108537,-70198.805058,-66871.010288,-39321.904102
19648,78.8486328125,-68407.983292,-57822.152415,-79857.910259,-70213.087823,-66882.476733,-39331.694166
19649,78.85264587402344,-68412.811269,-57826.354543,-79859.474881,-70212.126698,-66889.495181,-39337.416212
19650,78.85665893554688,-68403.98233,-57823.180595,-79855.295104,-70203.521276,-66886.634157,-39334.734003
19651,78.86067199707031,-68400.115478,-57829.573194,-79856.993837,-70206.985796,-66885.00248,-39332.096497
19652,78.86468505859375,-68408.34092,-57811.512984,-79861.754759,-70209.802116,-66895.172524,-39333.459953
19653,78.86869812011719,-68396.650958,-57806.774414,-79859.117253,-70207.611645,-66892.222094,-39327.447334
19654,78.87271118164062,-68392.471181,-57804.181612,-79848.813099,-70196.614587,-66891.864466,-39320.786514
19655,78.87672424316406,-68396.270978,-57807.422615,-79850.176555,-70196.055793,-66889.60694,-39317.478456
19656,78.8807373046875,-68398.282635,-57811.624743,-79857.507927,-70207.991625,-66882.94612,-39308.828331
19657,78.88475036621094,-68386.659728,-57807.310856,-79850.7577,-70210.36091,-66871.457323,-39298.971212
19658,78.88876342773438,-68374.567434,-57805.500365,-79831.848124,-70187.919758,-66865.936442,-39292.869186
19659,78.89277648925781,-68361.96105,-57815.603353,-79825.164953,-70178.353212,-66853.084189,-39282.810901
19660,78.89678955078125,-68362.922175,-57796.380853,-79833.122174,-70189.283215,-66840.500157,-39272.484395
19661,78.90080261230469,-68360.575242,-57791.642283,-79823.242703,-70179.135523,-66836.230974,-39270.875069
19662,78.90481567382812,-68355.009658,-57786.702548,-79814.391412,-70163.511653,-66826.329151,-39262.269647
19663,78.90882873535156,-68362.229271,-57796.805536,-79818.59354,-70165.635069,-66826.016227,-39266.002389
19664,78.912841796875,-68360.530539,-57798.727786,-79824.74027,-70175.089857,-66814.572133,-39267.634066
19665,78.91685485839844,-68363.190396,-57800.31476,-79824.561456,-70183.158837,-66800.624645,-39263.342531
19666,78.92086791992188,-68349.868757,-57796.604371,-79806.724764,-70168.406685,-66796.087241,-39267.567011
19667,78.92488098144531,-68356.797797,-57796.805536,-79809.608139,-70163.109322,-66801.786936,-39281.13452
19668,78.92889404296875,-68355.099065,-57802.862859,-79819.62172,-70173.547587,-66809.185363,-39288.197671
19669,78.93290710449219,-68360.664649,-57798.437214,-79825.366119,-70180.610738,-66824.406901,-39296.959555
19670,78.93692016601562,-68367.750152,-57790.748214,-79825.053194,-70178.643784,-66836.543898,-39301.206386
19671,78.94093322753906,-68369.873568,-57788.356577,-79821.633377,-70169.814845,-66852.145416,-39308.716572
19672,78.9449462890625,-68387.598501,-57800.806499,-79841.749947,-70181.907139,-66869.177445,-39320.875921
19673,78.94895935058594,-68380.043612,-57804.338074,-79844.186287,-70194.714689,-66869.915053,-39314.371564
19674,78.95297241210938,-68384.75983,-57794.54801,-79843.471032,-70186.846875,-66883.035527,-39319.803038
19675,78.95698547363281,-68383.374021,-57782.768641,-79841.749947,-70176.78859,-66883.348451,-39315.556206
19676,78.96099853515625,-68388.961958,-57793.229257,-79848.455471,-70182.398877,-66889.897512,-39320.920625
19677,78.96501159667969,-68395.421612,-57794.168031,-79864.21345,-70195.161724,-66891.417431,-39317.880788
19678,78.96902465820312,-68381.071792,-57781.539295,-79849.863631,-70184.343479,-66879.347489,-39300.49113
19679,78.97303771972656,-68375.79678,-57785.652016,-79842.509907,-70172.787627,-66875.570044,-39295.283174
19680,78.97705078125,-68371.684059,-57781.539295,-79844.678026,-70171.088895,-66871.323213,-39288.845872
19681,78.98106384277344,-68376.020298,-57790.100013,-79848.813099,-70182.667098,-66858.403904,-39280.843947
19682,78.98507690429688,-68380.714164,-57784.020339,-79843.023997,-70179.604909,-66849.418503,-39277.312371
19683,78.98908996582031,-68363.503321,-57783.796821,-79828.07068,-70161.276479,-66833.861689,-39270.584496
19684,78.99310302734375,-68356.887204,-57778.298292,-79830.439965,-70164.338668,-66814.639189,-39260.168583
19685,78.99711608886719,-68354.227347,-57772.643301,-79826.930741,-70170.418342,-66799.730575,-39251.317293
19686,79.00112915039062,-68350.516957,-57774.029109,-79816.336014,-70167.937299,-66787.660633,-39251.585514
19687,79.00514221191406,-68354.517919,-57775.929007,-79810.837485,-70160.874148,-66778.988156,-39258.425147
19688,79.0091552734375,-68351.388675,-57776.264283,-79810.256339,-70161.991735,-66768.594595,-39256.324083
19689,79.01316833496094,-68339.810472,-57777.538333,-79805.718935,-70163.444598,-66765.487703,-39264.504822
19690,79.01718139648438,-68343.386751,-57780.242894,-79805.2719,-70164.740999,-66772.081467,-39275.010142
19691,79.02119445800781,-68338.75994,-57778.231237,-79800.01924,-70154.570956,-66778.317604,-39275.613639
19692,79.02520751953125,-68341.308038,-57776.264283,-79801.405049,-70153.833348,-66792.756831,-39278.362903
19693,79.02922058105469,-68346.650105,-57773.850295,-79810.368098,-70163.511653,-66813.990988,-39288.376485
19694,79.03323364257812,-68358.429475,-57788.066004,-79824.136773,-70177.079162,-66840.142529,-39301.541662
19695,79.03724670410156,-68354.584975,-57776.040766,-79822.192171,-70171.647688,-66855.431122,-39303.68743
19696,79.041259765625,-68365.134998,-57780.734632,-79823.890903,-70168.160816,-66868.015154,-39308.984793
19697,79.04527282714844,-68357.423646,-57790.479993,-79826.036671,-70172.206482,-66872.95489,-39311.689354
19698,79.04928588867188,-68371.885225,-57783.059214,-79841.52643,-70188.32209,-66875.190064,-39314.371564
19699,79.05329895019531,-68366.878434,-57775.101993,-79836.117308,-70183.538816,-66866.428181,-39306.012011
19700,79.05731201171875,-68355.322582,-57767.323585,-79819.845238,-70158.817787,-66857.889814,-39299.32884
19701,79.06132507324219,-68351.612193,-57770.743402,-79827.154258,-70161.835273,-66847.228032,-39294.07618
19702,79.06533813476562,-68350.494605,-57757.734687,-79833.010415,-70173.905215,-66836.007456,-39282.565031
19703,79.06935119628906,-68338.983457,-57750.626832,-79814.704336,-70157.230813,-66828.296104,-39269.60102
19704,79.0733642578125,-68340.8163,-57758.651109,-79804.690755,-70136.242525,-66826.552668,-39272.03736
19705,79.07737731933594,-68343.945544,-57751.431495,-79818.906464,-70142.925697,-66817.902543,-39274.428996
19706,79.08139038085938,-68355.076713,-57763.03205,-79826.707223,-70156.224985,-66819.668331,-39285.001372
19707,79.08540344238281,-68354.003829,-57766.027184,-79831.848124,-70163.154025,-66815.980293,-39293.383276
19708,79.08941650390625,-68346.001905,-57765.535446,-79820.471087,-70148.647743,-66809.207715,-39297.92068
19709,79.09342956542969,-68347.09714,-57779.840562,-79827.243665,-70156.202633,-66805.43027,-39307.196654
19710,79.09744262695312,-68335.56364,-57780.019376,-79835.871438,-70180.208406,-66791.058098,-39301.519311
19711,79.10145568847656,-68324.231306,-57780.309949,-79825.723747,-70182.398877,-66777.803514,-39299.664116
19712,79.10546875,-68325.170079,-57780.980501,-79820.627549,-70174.888691,-66773.087296,-39301.76518
19713,79.10948181152344,-68323.046663,-57783.170972,-79815.866627,-70170.910081,-66774.182531,-39302.301622
19714,79.11349487304688,-68339.654009,-57789.474164,-79832.026938,-70183.114133,-66790.409898,-39308.247186
19715,79.11750793457031,-68338.491719,-57783.662711,-79830.708186,-70184.566997,-66805.206752,-39306.459046
19716,79.12152099609375,-68349.488777,-57784.310911,-79834.217409,-70178.576729,-66827.938477,-39311.354078
19717,79.12553405761719,-68361.491664,-57781.293426,-79845.437985,-70180.38722,-66840.298991,-39309.007145
19718,79.12954711914062,-68352.528614,-57774.565551,-79843.58279,-70179.87313,-66849.194986,-39307.241357
19719,79.13356018066406,-68343.699675,-57765.647205,-79843.493383,-70182.890616,-66851.519567,-39302.681601
19720,79.1375732421875,-68343.498509,-57761.981519,-79829.545895,-70164.316316,-66854.067666,-39297.227776
19721,79.14158630371094,-68348.304134,-57770.408126,-79823.913255,-70146.949011,-66858.09098,-39296.825444
19722,79.14559936523438,-68352.841539,-57750.827998,-79834.887962,-70156.917889,-66858.359201,-39295.976078
19723,79.14961242675781,-68346.180719,-57742.066114,-79831.512848,-70163.712819,-66850.737256,-39286.856566
19724,79.15362548828125,-68348.952335,-57742.960184,-79827.847162,-70157.901366,-66850.424331,-39287.974154
19725,79.15763854980469,-68336.725931,-57733.013658,-79815.307834,-70142.501014,-66835.202794,-39278.653476
19726,79.16165161132812,-68335.094253,-57733.930079,-79814.726688,-70142.3222,-66828.094939,-39274.361941
19727,79.16566467285156,-68330.109814,-57737.036972,-79819.778182,-70151.598174,-66820.025959,-39277.580592
19728,79.169677734375,-68321.414986,-57728.140977,-79811.351575,-70147.172528,-66806.83843,-39271.545621
19729,79.17369079589844,-68309.456803,-57723.469463,-79802.232063,-70136.913077,-66795.573151,-39263.320179
19730,79.17770385742188,-68318.91159,-57727.001038,-79805.160142,-70132.822708,-66794.522619,-39266.091796
19731,79.18171691894531,-68321.996131,-57735.807626,-79817.252435,-70148.178357,-66790.923988,-39266.203554
19732,79.18572998046875,-68318.218686,-57743.317812,-79813.85497,-70152.894575,-66780.731592,-39262.090833
19733,79.18974304199219,-68314.485945,-57752.236158,-79804.847217,-70150.704104,-66777.311775,-39265.644761
19734,79.19375610351562,-68315.715291,-57756.080658,-79806.68006,-70153.09574,-66784.151409,-39274.496052
19735,79.19776916503906,-68319.716253,-57748.905748,-79826.617816,-70174.285194,-66784.397278,-39272.663209
19736,79.2017822265625,-68315.782346,-57741.350858,-79821.588674,-70175.201616,-66786.408935,-39270.271572
19737,79.20579528808594,-68324.857154,-57748.436361,-79822.125116,-70163.511653,-66798.121249,-39277.133557
19738,79.20980834960938,-68328.366378,-57743.630736,-79825.164953,-70160.13654,-66802.703357,-39271.165642
19739,79.21382141113281,-68321.996131,-57746.447056,-79823.71209,-70162.997563,-66812.247552,-39269.35515
19740,79.21783447265625,-68331.249753,-57759.05344,-79833.546857,-70174.441656,-66832.051198,-39280.396912
19741,79.22184753417969,-68321.660855,-57748.950451,-79826.036671,-70166.193863,-66836.789767,-39276.865337
19742,79.22586059570312,-68321.280875,-57740.076809,-79815.754868,-70148.893612,-66839.449625,-39267.790528
19743,79.22987365722656,-68335.876564,-57739.585071,-79831.468145,-70159.488339,-66846.04339,-39264.191897
19744,79.23388671875,-68335.295419,-57721.413102,-79826.327244,-70161.522348,-66840.03077,-39252.256066
19745,79.23789978027344,-68347.09714,-57727.269259,-79816.67129,-70141.450482,-66851.854843,-39261.219115
19746,79.24191284179688,-68340.481024,-57729.236213,-79815.77722,-70132.085101,-66853.017134,-39260.816784
19747,79.24592590332031,-68346.337181,-57733.840672,-79827.243665,-70142.769235,-66853.888852,-39258.134575
19748,79.24993896484375,-68349.153501,-57743.496626,-79827.645997,-70148.804206,-66852.145416,-39253.552467
19749,79.25395202636719,-68350.42755,-57738.512187,-79818.995871,-70143.909173,-66851.586622,-39248.970359
19750,79.25796508789062,-68344.683152,-57717.099216,-79806.456543,-70123.859659,-66849.619669,-39246.28815
19751,79.26197814941406,-68342.313867,-57728.632716,-79805.942453,-70127.45829,-66844.925802,-39247.092813
19752,79.2659912109375,-68346.761864,-57731.940774,-79811.195113,-70141.94222,-66840.768378,-39245.237618
19753,79.27000427246094,-68349.53348,-57737.036972,-79802.790857,-70136.577801,-66839.248459,-39245.796412
19754,79.27401733398438,-68348.795873,-57730.331448,-79795.750057,-70129.13467,-66835.2922,-39240.052013
19755,79.27803039550781,-68338.670533,-57729.549137,-79791.391467,-70124.932542,-66831.626514,-39238.73326
19756,79.28204345703125,-68330.981532,-57728.766826,-79801.583862,-70144.311505,-66817.455508,-39231.871275
19757,79.28605651855469,-68330.109814,-57735.181777,-79795.079505,-70149.184185,-66809.163011,-39229.971377
19758,79.29006958007812,-68340.838652,-57739.160387,-79790.184473,-70142.858641,-66805.251456,-39231.826571
19759,79.29408264160156,-68335.965971,-57726.218727,-79789.335107,-70137.58363,-66802.591598,-39225.165752
19760,79.298095703125,-68334.334294,-57736.321716,-79800.801551,-70150.592345,-66810.749985,-39225.948063
19761,79.30210876464844,-68336.815338,-57744.413047,-79806.970633,-70159.063656,-66824.295142,-39231.04426
19762,79.30612182617188,-68333.440224,-57742.78137,-79801.472104,-70153.073389,-66829.01136,-39228.47381
19763,79.31013488769531,-68344.683152,-57749.308079,-79811.888017,-70160.293002,-66842.914145,-39232.094792
19764,79.31414794921875,-68345.465463,-57746.648222,-79819.129982,-70171.424171,-66854.201776,-39234.128801
19765,79.31816101074219,-68352.998001,-57753.957242,-79826.863685,-70179.582558,-66863.097771,-39236.252217
19766,79.32217407226562,-68348.751169,-57758.986385,-79817.677119,-70174.553415,-66866.785808,-39233.592359
19767,79.32618713378906,-68347.208899,-57763.92612,-79814.190246,-70162.394066,-66873.46898,-39240.767269
19768,79.3302001953125,-68341.911535,-57737.506358,-79824.114421,-70166.372677,-66868.328079,-39233.122973
19769,79.33421325683594,-68352.059227,-57744.837731,-79827.511886,-70170.552453,-66875.570044,-39235.179333
19770,79.33822631835938,-68339.475195,-57735.785274,-79816.380717,-70159.086008,-66867.456361,-39227.95972
19771,79.34223937988281,-68341.620963,-57728.543309,-79808.624662,-70148.871261,-66862.158997,-39220.069554
19772,79.34625244140625,-68334.691922,-57729.213861,-79816.514828,-70159.018953,-66847.518605,-39209.564234
19773,79.35026550292969,-68331.763844,-57723.871794,-79812.871493,-70163.913985,-66835.783939,-39202.858711
19774,79.35427856445312,-68330.668608,-57712.15948,-79797.001755,-70146.189051,-66827.536145,-39199.304783
19775,79.35829162597656,-68334.937791,-57713.925268,-79793.291365,-70128.955856,-66823.937514,-39200.020039
19776,79.3623046875,-68328.053454,-57712.718274,-79796.532368,-70132.509784,-66813.588657,-39194.65562
19777,79.36631774902344,-68325.237134,-57712.986495,-79795.280671,-70148.22306,-66799.909389,-39184.887908
19778,79.37033081054688,-68328.165213,-57708.605553,-79782.495473,-70137.695389,-66794.880247,-39179.948173
19779,79.37434387207031,-68324.566582,-57716.428663,-79774.426493,-70120.305731,-66796.623683,-39187.324248
19780,79.37835693359375,-68327.964047,-57724.117663,-79778.695676,-70123.300865,-66799.104726,-39194.253289
19781,79.38236999511719,-68335.250716,-57741.417914,-79791.324412,-70137.181298,-66802.189267,-39198.813045
19782,79.38638305664062,-68324.253657,-57739.205091,-79791.905557,-70152.335781,-66797.093069,-39194.90149
19783,79.39039611816406,-68324.499527,-57712.226535,-79776.482853,-70132.599191,-66806.279636,-39200.42237
19784,79.3944091796875,-68329.059282,-57713.634695,-79791.257357,-70144.065636,-66807.888962,-39200.824702
19785,79.39842224121094,-68328.209916,-57713.679399,-79795.481836,-70156.80613,-66812.135793,-39196.153187
19786,79.40243530273438,-68337.240021,-57715.467538,-79798.946357,-70159.130711,-66819.377758,-39195.594394
19787,79.40644836425781,-68341.173928,-57716.674532,-79795.548891,-70149.385351,-66826.351503,-39198.947155
19788,79.41046142578125,-68337.374131,-57716.00398,-79792.911386,-70140.891688,-66827.871421,-39196.041429
19789,79.41447448730469,-68338.826995,-57724.07296,-79804.511941,-70155.733246,-66826.865593,-39191.369914
19790,79.41848754882812,-68337.754111,-57731.359629,-79801.092124,-70159.220118,-66825.368026,-39191.884004
19791,79.42250061035156,-68328.120509,-57713.545288,-79790.966784,-70149.541813,-66818.483689,-39189.693533
19792,79.426513671875,-68323.493698,-57717.210974,-79783.188377,-70136.667208,-66818.997779,-39191.05699
19793,79.43052673339844,-68334.53546,-57727.716294,-79793.805455,-70137.740092,-66829.637209,-39201.69642
19794,79.43453979492188,-68335.18366,-57734.734742,-79805.473066,-70151.776988,-66828.452567,-39203.641022
19795,79.43855285644531,-68332.166175,-57718.105044,-79794.431304,-70141.361075,-66822.194078,-39196.555519
19796,79.44256591796875,-68332.032064,-57717.434492,-79785.937641,-70129.693464,-66818.662503,-39197.717809
19797,79.44657897949219,-68313.837744,-57712.874736,-79788.597499,-70138.365941,-66806.45845,-39192.934536
19798,79.45059204101562,-68317.816355,-57711.041893,-79782.674287,-70140.109377,-66803.150392,-39189.291202
19799,79.45460510253906,-68329.841593,-57726.442245,-79779.165063,-70129.51465,-66809.028901,-39194.566213
19800,79.4586181640625,-68336.837689,-57727.448073,-79781.511996,-70122.071519,-66811.19702,-39196.488463
19801,79.46263122558594,-68321.482041,-57709.320809,-79779.813263,-70121.870353,-66800.825811,-39186.854862
19802,79.46664428710938,-68324.387768,-57714.372303,-79783.970688,-70135.907249,-66798.165953,-39187.503062
19803,79.47065734863281,-68333.060245,-57719.043817,-79780.126188,-70127.07831,-66806.726671,-39194.163882
19804,79.47467041015625,-68336.368303,-57725.704637,-79788.262223,-70129.246429,-66805.296159,-39193.202757
19805,79.47868347167969,-68346.024256,-57733.505396,-79791.793798,-70132.487432,-66812.292255,-39197.784865
19806,79.48269653320312,-68346.06896,-57740.501492,-79804.154313,-70148.491281,-66809.677101,-39195.884966
19807,79.48670959472656,-68334.177832,-57734.131245,-79795.727705,-70147.932487,-66809.677101,-39191.347562
19808,79.49072265625,-68338.938753,-57735.852329,-79794.76658,-70143.462139,-66817.410805,-39196.220243
19809,79.49473571777344,-68345.800739,-57750.738591,-79802.790857,-70147.172528,-66827.714959,-39202.769304
19810,79.49874877929688,-68348.907632,-57756.840617,-79812.290348,-70159.465988,-66833.36995,-39206.256176
19811,79.50276184082031,-68336.234192,-57734.690039,-79807.283557,-70156.470854,-66833.526413,-39203.328097
19812,79.50677490234375,-68327.718178,-57739.741533,-79803.237892,-70149.765331,-66831.805328,-39198.075437
19813,79.51078796386719,-68319.15746,-57723.17889,-79794.096028,-70137.047188,-66823.065796,-39188.933574
19814,79.51480102539062,-68330.668608,-57734.690039,-79800.01924,-70141.092854,-66828.832546,-39198.567176
19815,79.51881408691406,-68324.276009,-57738.512187,-79805.160142,-70154.88388,-66824.250439,-39202.992821
19816,79.5228271484375,-68321.839669,-57737.796931,-79792.307889,-70144.602078,-66821.344712,-39205.697382
19817,79.52684020996094,-68324.499527,-57741.082637,-79789.335107,-70137.695389,-66821.434119,-39208.223129
19818,79.53085327148438,-68324.052492,-57739.853291,-79800.242758,-70145.384389,-66825.502136,-39218.61669
19819,79.53486633300781,-68311.781384,-57733.460693,-79797.806418,-70149.921793,-66824.093977,-39216.537978
19820,79.53887939453125,-68315.849401,-57728.990344,-79791.190301,-70145.227926,-66819.422462,-39207.46317
19821,79.54289245605469,-68318.241038,-57722.173062,-79781.757865,-70130.699293,-66816.941418,-39200.489426
19822,79.54690551757812,-68327.584067,-57726.330486,-79796.152389,-70138.500051,-66817.634322,-39198.678934
19823,79.55091857910156,-68326.935867,-57727.269259,-79798.968708,-70146.993714,-66811.845221,-39194.074475
19824,79.554931640625,-68333.574335,-57727.939812,-79798.722839,-70141.606944,-66820.964732,-39201.472902
19825,79.55894470214844,-68333.797852,-57729.727951,-79792.71022,-70131.235734,-66821.747043,-39201.405847
19826,79.56295776367188,-68340.8163,-57745.485931,-79807.149447,-70144.75854,-66817.455508,-39196.332001
19827,79.56697082519531,-68330.445091,-57726.866928,-79807.261206,-70159.130711,-66807.017244,-39182.026885
19828,79.57098388671875,-68329.103986,-57713.210012,-79795.347726,-70149.050075,-66807.911314,-39180.283449
19829,79.57499694824219,-68335.787158,-57716.38396,-79791.145598,-70136.466043,-66810.548819,-39179.501138
19830,79.57901000976562,-68345.510166,-57725.99521,-79800.734496,-70136.331932,-66818.170764,-39182.719789
19831,79.58302307128906,-68340.548079,-57732.700733,-79808.267034,-70154.660363,-66813.052215,-39170.69455
19832,79.5870361328125,-68334.110777,-57715.713407,-79795.079505,-70149.094778,-66817.567267,-39169.889888
19833,79.59104919433594,-68338.804643,-57719.088521,-79790.452694,-70135.773138,-66827.402035,-39178.316495
19834,79.59506225585938,-68340.8163,-57726.866928,-79797.560548,-70137.516575,-66832.431177,-39184.53028
19835,79.59907531738281,-68335.809509,-57726.330486,-79805.003679,-70151.754636,-66833.258192,-39186.944269
19836,79.60308837890625,-68329.036931,-57727.515129,-79803.573168,-70160.762389,-66825.971523,-39184.932612
19837,79.60710144042969,-68326.0865,-57714.193489,-79792.33024,-70150.190014,-66822.305837,-39184.150301
19838,79.61111450195312,-68324.097195,-57719.267335,-79786.451731,-70141.629296,-66823.1105,-39189.179443
19839,79.61512756347656,-68324.745396,-57731.471387,-79791.637336,-70150.592345,-66821.434119,-39192.21928
19840,79.619140625,-68319.738605,-57725.99521,-79793.693697,-70163.042267,-66812.292255,-39190.364085
19841,79.62315368652344,-68314.620056,-57727.626887,-79783.881281,-70151.620525,-66814.415671,-39200.131798
19842,79.62716674804688,-68314.910628,-57734.71239,-79785.043572,-70146.457272,-66812.538125,-39203.641022
19843,79.63117980957031,-68313.457765,-57742.960184,-79790.631508,-70156.314392,-66804.089165,-39199.26008
19844,79.63519287109375,-68307.020462,-57717.03216,-79785.602365,-70159.443636,-66795.260226,-39193.090998
19845,79.63920593261719,-68312.027253,-57713.366474,-79772.794816,-70141.584592,-66802.61395,-39196.734333
19846,79.64321899414062,-68314.463593,-57716.339256,-79776.549909,-70135.884897,-66797.987139,-39194.834434
19847,79.64723205566406,-68316.85523,-57718.172099,-79781.534348,-70141.539889,-66794.969653,-39192.196929
19848,79.6512451171875,-68330.422739,-57734.958259,-79789.75979,-70148.200708,-66803.351558,-39198.678934
19849,79.65525817871094,-68331.607381,-57732.14194,-79788.396333,-70142.948048,-66805.653787,-39200.690591
19850,79.65927124023438,-68329.752187,-57716.316905,-79787.45756,-70137.360112,-66801.764584,-39193.918013
19851,79.66328430175781,-68317.995169,-57709.566678,-79785.825883,-70145.987886,-66791.08045,-39183.256231
19852,79.66729736328125,-68315.670588,-57709.499623,-79783.411894,-70150.257069,-66790.879284,-39181.177519
19853,79.67131042480469,-68324.767747,-57713.746454,-79786.764656,-70151.106435,-66795.662558,-39182.920955
19854,79.67532348632812,-68332.23323,-57715.48989,-79782.003734,-70140.15408,-66802.055156,-39183.747969
19855,79.67933654785156,-68339.519899,-57722.374227,-79790.899729,-70138.388293,-66810.615875,-39186.117254
