sample_index,run_time_sec,Channel_1,Channel_3,Channel_4,Channel_6,Channel_7,Channel_8
26128,104.82212448120117,-19025.201383,-41700.10736,-31307.395554,-57275.026414,-47959.556932,-40776.019189
26129,104.82613635063171,-19030.431691,-41708.109284,-31299.90772,-57276.479277,-47969.101127,-40787.038599
26130,104.83014822006226,-19026.542488,-41703.795398,-31306.657947,-57278.17801,-47966.664787,-40784.132872
26131,104.8341600894928,-19025.626066,-41700.643802,-31315.933921,-57284.861181,-47966.016587,-40785.183404
26132,104.83817195892334,-19024.083796,-41700.822616,-31319.733717,-57283.095394,-47963.736709,-40787.038599
26133,104.84218382835388,-19022.20625,-41699.034476,-31313.005842,-57274.422917,-47960.629816,-40787.128006
26134,104.84619569778442,-19026.833061,-41702.677811,-31306.412078,-57267.829152,-47965.189572,-40790.503119
26135,104.85020756721497,-19030.811671,-41706.522311,-31324.092308,-57280.61435,-47966.798898,-40790.525471
26136,104.85421943664551,-19026.117805,-41700.934374,-31337.637465,-57287.565742,-47957.47822,-40780.064855
26137,104.85823130607605,-19019.00995,-41692.463063,-31329.143802,-57279.07208,-47945.095354,-40767.994913
26138,104.86224317550659,-19018.071177,-41687.344514,-31306.926168,-57261.056574,-47936.489932,-40757.087261
26139,104.86625504493713,-19023.860279,-41688.730322,-31310.480095,-57271.025452,-47937.495761,-40752.594561
26140,104.87026691436768,-19022.541526,-41688.775025,-31309.51897,-57269.684347,-47938.009851,-40748.146564
26141,104.87427878379822,-19027.034226,-41690.674924,-31308.6249,-57264.923425,-47941.07204,-40745.240837
26142,104.87829065322876,-19027.838889,-41691.054903,-31312.894084,-57270.332547,-47940.893226,-40740.658729
26143,104.8823025226593,-19025.581363,-41700.129712,-31315.28572,-57275.764021,-47949.208075,-40747.476011
26144,104.88631439208984,-19028.732959,-41703.705991,-31321.633616,-57285.196458,-47950.906807,-40745.039671
26145,104.89032626152039,-19030.319933,-41708.109284,-31320.225456,-57289.175068,-47949.520999,-40744.972616
26146,104.89433813095093,-19031.638686,-41714.166607,-31310.345985,-57274.534675,-47954.304272,-40752.482802
26147,104.89835000038147,-19035.192613,-41715.641822,-31327.512124,-57281.061385,-47957.433517,-40756.103785
26148,104.90236186981201,-19034.455005,-41713.652517,-31337.637465,-57291.231429,-47959.936912,-40760.238857
26149,104.90637373924255,-19036.041979,-41720.045116,-31327.959159,-57285.35292,-47964.697834,-40770.163032
26150,104.9103856086731,-19029.761139,-41716.714706,-31323.3547,-57283.43067,-47958.953435,-40768.374892
26151,104.91439747810364,-19030.610505,-41720.514503,-31314.77163,-57281.217847,-47965.16722,-40777.516756
26152,104.91840934753418,-19032.644514,-41723.420229,-31319.376089,-57286.090527,-47969.212886,-40780.221317
26153,104.92242121696472,-19040.132349,-41732.360927,-31326.260427,-57290.270304,-47973.705587,-40784.915183
26154,104.92643308639526,-19030.856375,-41727.756468,-31324.852267,-57290.2256,-47963.11086,-40776.220355
26155,104.9304449558258,-19030.096415,-41728.069392,-31311.150648,-57285.598789,-47961.076851,-40773.627552
26156,104.93445682525635,-19041.42875,-41739.647596,-31312.20118,-57291.231429,-47969.682273,-40779.75193
26157,104.93846869468689,-19033.940915,-41732.942073,-31328.629712,-57302.474356,-47958.059366,-40767.592581
26158,104.94248056411743,-19033.829157,-41735.22195,-31318.48202,-57296.305275,-47959.758098,-40772.085282
26159,104.94649243354797,-19033.292715,-41735.199599,-31318.638482,-57298.42869,-47959.825153,-40772.085282
26160,104.95050430297852,-19035.214965,-41733.54557,-31318.906703,-57301.602638,-47959.668691,-40768.106671
26161,104.95451617240906,-19040.109997,-41740.519314,-31321.074822,-57310.699798,-47964.13904,-40769.961866
26162,104.9585280418396,-19035.729055,-41747.224837,-31310.971834,-57307.235278,-47970.442232,-40778.366122
26163,104.96253991127014,-19033.270363,-41744.162648,-31309.89895,-57304.9554,-47969.838735,-40774.588677
26164,104.96655178070068,-19031.839851,-41739.44643,-31314.816334,-57305.894173,-47965.5472,-40767.614933
26165,104.97056365013123,-19032.711569,-41738.865285,-31317.655005,-57310.453929,-47965.100165,-40767.302009
26166,104.97457551956177,-19028.464738,-41737.255959,-31308.446086,-57303.301371,-47961.680348,-40766.318532
26167,104.97858738899231,-19029.716436,-41739.06645,-31294.14097,-57290.762042,-47962.686177,-40769.62659
26168,104.98259925842285,-19033.315066,-41745.101421,-31303.126371,-57300.060368,-47970.28577,-40774.476919
26169,104.9866111278534,-19037.517194,-41750.912875,-31321.387746,-57310.453929,-47974.979636,-40776.667389
26170,104.99062299728394,-19028.017703,-41742.441564,-31324.584046,-57310.699798,-47967.447098,-40770.699474
26171,104.99463486671448,-19029.470566,-41744.252055,-31310.524799,-57294.606542,-47968.207058,-40774.141642
26172,104.99864673614502,-19030.834023,-41746.219009,-31312.916435,-57295.455908,-47964.854296,-40773.09111
26173,105.00265860557556,-19028.531793,-41745.123773,-31312.804677,-57300.842679,-47959.154601,-40772.353503
26174,105.0066704750061,-19032.108072,-41748.387128,-31317.543246,-57304.19544,-47963.200267,-40777.270887
26175,105.01068234443665,-19035.572593,-41747.738927,-31309.00488,-57294.315969,-47965.524848,-40778.164956
26176,105.01469421386719,-19028.308276,-41753.706843,-31310.211874,-57298.540449,-47971.939799,-40783.708189
26177,105.01870608329773,-19020.865145,-41749.147087,-31321.208933,-57309.82808,-47966.374214,-40778.611991
26178,105.02271795272827,-19022.608581,-41749.907047,-31312.827028,-57300.417996,-47965.122517,-40779.059026
26179,105.02672982215881,-19008.683444,-41743.961483,-31303.23813,-57288.616274,-47954.885418,-40769.581886
26180,105.03074169158936,-19006.180049,-41746.509581,-31296.554958,-57283.184801,-47956.628854,-40770.185384
26181,105.0347535610199,-19005.397738,-41746.867209,-31301.248825,-57290.963208,-47959.489877,-40769.470128
26182,105.03876543045044,-19011.924447,-41751.315206,-31301.092363,-57294.047748,-47965.144869,-40775.750968
26183,105.04277729988098,-19019.077005,-41755.830259,-31301.584101,-57292.460774,-47972.409185,-40781.920049
26184,105.04678916931152,-19019.255819,-41754.444451,-31308.714307,-57294.338321,-47968.922313,-40778.008494
26185,105.05080103874207,-19013.2432,-41746.844858,-31312.625863,-57297.9146,-47960.965092,-40769.157203
26186,105.05481290817261,-19015.813651,-41751.404613,-31316.716232,-57305.648304,-47963.312025,-40771.705302
26187,105.05882477760315,-19015.500726,-41755.226762,-31309.228398,-57300.038016,-47962.417956,-40773.649904
26188,105.06283664703369,-19012.080909,-41753.706843,-31308.334328,-57287.386928,-47956.852371,-40770.297142
26189,105.06684851646423,-19011.544467,-41753.259808,-31311.128296,-57285.978769,-47953.410203,-40767.19025
26190,105.07086038589478,-19018.138232,-41754.444451,-31309.541322,-57293.645417,-47956.874723,-40768.441948
26191,105.07487225532532,-19022.765043,-41752.924532,-31312.648214,-57294.897115,-47956.628854,-40767.637285
26192,105.07888412475586,-19027.794186,-41757.953675,-31308.535493,-57285.554085,-47957.321758,-40772.197041
26193,105.0828959941864,-19025.938991,-41765.441509,-31314.726927,-57296.327626,-47959.78045,-40772.912296
26194,105.08690786361694,-19022.362712,-41760.702939,-31323.309997,-57311.705626,-47956.96413,-40765.268
26195,105.09091973304749,-19016.618313,-41756.143183,-31312.827028,-57300.842679,-47952.873761,-40764.485689
26196,105.09493160247803,-19017.065348,-41759.18302,-31301.584101,-57286.559914,-47957.657034,-40770.833584
26197,105.09894347190857,-19012.147964,-41756.836087,-31307.999052,-57291.522001,-47953.320796,-40766.184421
26198,105.10295534133911,-19014.226677,-41756.076128,-31302.656985,-57286.559914,-47949.029261,-40763.34575
26199,105.10696721076965,-19015.724244,-41756.947846,-31305.182732,-57289.085661,-47948.515171,-40760.551782
26200,105.1109790802002,-19013.645531,-41754.533858,-31292.397534,-57275.540504,-47947.263473,-40756.774337
26201,105.11499094963074,-19012.058558,-41751.024634,-31282.60747,-57267.762097,-47947.039956,-40753.421575
26202,105.11900281906128,-19013.801994,-41751.73989,-31290.452932,-57276.680443,-47949.319833,-40753.108651
26203,105.12301468849182,-19013.220848,-41753.885657,-31287.658964,-57276.367518,-47952.896113,-40755.701453
26204,105.12702655792236,-19009.756328,-41749.929398,-31282.138083,-57272.835943,-47949.185723,-40752.639264
26205,105.1310384273529,-19008.12465,-41750.644654,-31278.38299,-57268.70087,-47950.638586,-40754.181535
26206,105.13505029678345,-19014.941933,-41759.339483,-31288.575386,-57280.189667,-47959.936912,-40763.748081
26207,105.13906216621399,-19008.839906,-41753.192753,-31310.435392,-57301.043844,-47957.612331,-40760.685892
26208,105.14307403564453,-19009.77868,-41755.494983,-31288.553034,-57284.928237,-47958.953435,-40761.490555
26209,105.14708590507507,-19007.85643,-41751.896352,-31287.055467,-57280.904923,-47950.727993,-40752.058119
26210,105.15109777450562,-19005.129517,-41748.700052,-31294.163322,-57286.828135,-47944.53656,-40748.884171
26211,105.15510964393616,-18989.349185,-41748.722404,-31290.855264,-57285.799955,-47939.619176,-40747.990101
26212,105.1591215133667,-18994.601845,-41756.679625,-31283.613298,-57280.010853,-47945.073002,-40755.299122
26213,105.16313338279724,-18990.757345,-41756.545515,-31294.27508,-57280.971978,-47939.485066,-40755.500287
26214,105.16714525222778,-18989.505647,-41758.087785,-31298.49956,-57283.542428,-47930.365554,-40753.645093
26215,105.17115712165833,-18985.459982,-41754.220933,-31302.20995,-57282.849524,-47920.217862,-40748.370081
26216,105.17516899108887,-18982.509551,-41750.957579,-31292.621051,-57273.461792,-47914.138188,-40743.385642
26217,105.17918086051941,-18982.129572,-41751.874,-31285.490845,-57263.537617,-47910.226632,-40742.133944
26218,105.18319272994995,-18985.929368,-41753.148049,-31287.457798,-57260.833056,-47908.237327,-40744.145601
26219,105.1872045993805,-18981.146095,-41746.777802,-31299.237168,-57264.543446,-47896.927344,-40739.38468
26220,105.19121646881104,-18979.894397,-41748.945922,-31295.392668,-57257.815571,-47893.731045,-40745.598465
26221,105.19522833824158,-18985.974072,-41755.874962,-31295.705592,-57262.509437,-47895.899164,-40752.415747
26222,105.19924020767212,-18990.355014,-41756.836087,-31297.672546,-57264.34228,-47894.222783,-40749.89
26223,105.20325207710266,-18990.265607,-41756.545515,-31306.94852,-57277.172181,-47889.573621,-40744.927912
26224,105.2072639465332,-18994.132458,-41757.350177,-31296.95729,-57268.007966,-47888.076054,-40746.514886
26225,105.21127581596375,-19007.744671,-41763.765128,-31290.028249,-57255.043954,-47895.228612,-40751.745194
26226,105.21528768539429,-19009.085776,-41753.997416,-31295.258557,-57254.686326,-47891.495871,-40742.916255
26227,105.21929955482483,-19011.432709,-41736.697166,-31300.757086,-57263.984652,-47885.103272,-40735.02609
26228,105.22331142425537,-19016.238334,-41729.388145,-31296.487903,-57264.498742,-47889.81949,-40735.450773
26229,105.22732329368591,-19015.053691,-41728.896407,-31284.328554,-57258.419068,-47900.727141,-40735.562531
26230,105.23133516311646,-19023.726168,-41729.499904,-31280.037019,-57258.70964,-47907.544423,-40736.501305
26231,105.235347032547,-19035.594944,-41733.523218,-31288.776551,-57271.51719,-47916.149845,-40737.328319
26232,105.23935890197754,-19033.315066,-41720.693317,-31289.737676,-57273.886475,-47912.797083,-40722.285595
26233,105.24337077140808,-19041.093474,-41725.521293,-31276.013705,-57264.789315,-47922.833016,-40719.223406
26234,105.24738264083862,-19048.514253,-41744.922608,-31261.507423,-57257.346184,-47935.238234,-40719.312813
26235,105.25139451026917,-19050.123578,-41755.0703,-31262.580307,-57270.824286,-47942.189627,-40716.250624
26236,105.2554063796997,-19049.989468,-41756.321997,-31263.943763,-57279.899094,-47945.900017,-40712.249662
26237,105.25941824913025,-19050.034171,-41763.251038,-31252.142042,-57272.92535,-47956.293578,-40720.475104
26238,105.26343011856079,-19047.866052,-41772.079977,-31243.424862,-57267.851504,-47964.608427,-40720.497456
26239,105.26744198799133,-19045.161491,-41783.747588,-31248.342246,-57270.511361,-47972.051558,-40717.457618
26240,105.27145385742188,-19033.650343,-41795.728123,-31253.661961,-57272.679481,-47972.275075,-40710.729743
26241,105.27546572685242,-19027.503613,-41812.536635,-31252.231449,-57261.302443,-47973.213848,-40709.142769
26242,105.27947759628296,-19018.853488,-41821.231463,-31259.249897,-57256.65328,-47968.452927,-40702.817226
26243,105.2834894657135,-18999.92156,-41821.499684,-31258.556993,-57246.594995,-47962.015624,-40695.642316
26244,105.28750133514404,-18998.915732,-41843.650263,-31261.619182,-57242.504626,-47977.59479,-40709.209825
26245,105.29151320457458,-18994.847714,-41853.037995,-31278.025362,-57245.544463,-47980.500517,-40708.651031
26246,105.29552507400513,-18991.807877,-41857.865972,-31276.505444,-57226.03139,-47983.182726,-40713.724877
26247,105.29953694343567,-18990.734993,-41856.927199,-31290.475284,-57222.56687,-47985.14968,-40716.228272
26248,105.30354881286621,-18992.769002,-41856.591923,-31303.036964,-57224.690285,-47983.138023,-40715.200092
26249,105.30756068229675,-18993.394851,-41853.127402,-31312.111773,-57231.105236,-47975.359616,-40709.053362
26250,105.3115725517273,-18994.981825,-41847.248894,-31303.685165,-57224.533823,-47971.112784,-40707.891072
26251,105.31558442115784,-19003.184915,-41848.858219,-31302.835799,-57225.986686,-47973.504421,-40715.17774
26252,105.31959629058838,-19004.391909,-41848.522943,-31313.944616,-57235.799102,-47971.917447,-40718.195226
26253,105.32360816001892,-19002.961398,-41847.248894,-31309.742488,-57239.174216,-47968.564685,-40716.854121
26254,105.32762002944946,-19008.817555,-41851.42867,-31290.832912,-57240.8953,-47971.001026,-40721.369174
26255,105.33163189888,-19005.353034,-41848.366481,-31285.155569,-57244.851559,-47962.306197,-40718.821075
26256,105.33564376831055,-19015.187802,-41860.369368,-31282.853339,-57248.383134,-47968.810555,-40731.606273
26257,105.33965563774109,-19015.500726,-41863.744481,-31285.490845,-57257.212073,-47962.73088,-40732.835619
26258,105.34366750717163,-19020.820441,-41870.762929,-31268.168243,-57251.132399,-47961.166258,-40737.887113
26259,105.34767937660217,-19020.9322,-41874.741539,-31268.414112,-57255.647451,-47956.718261,-40739.205866
26260,105.35169124603271,-19022.20625,-41878.049598,-31278.651211,-57262.755306,-47949.431592,-40737.931816
26261,105.35570311546326,-19014.941933,-41878.586039,-31289.312993,-57270.421954,-47939.954453,-40737.574188
26262,105.3597149848938,-19009.555162,-41883.682237,-31268.63763,-57256.13919,-47939.708583,-40744.346767
26263,105.36372685432434,-19018.607619,-41892.55588,-31256.85826,-57256.541521,-47942.413144,-40751.275808
26264,105.36773872375488,-19025.491956,-41897.56267,-31264.92724,-57268.834981,-47939.619176,-40752.527505
26265,105.37175059318542,-19038.008933,-41907.196272,-31271.118673,-57276.90396,-47946.548217,-40762.764604
26266,105.37576246261597,-19041.473453,-41904.201139,-31276.371333,-57283.765946,-47943.620139,-40757.377834
26267,105.37977433204651,-19043.038075,-41895.752179,-31258.065254,-57271.51719,-47936.132304,-40746.917218
26268,105.38378620147705,-19059.913642,-41899.48492,-31256.031246,-57269.259664,-47943.061345,-40751.521677
26269,105.38779807090759,-19078.666756,-41904.98345,-31268.503519,-57276.032242,-47952.896113,-40759.50125
26270,105.39180994033813,-19082.801829,-41899.954307,-31277.421865,-57275.160524,-47951.823229,-40756.439061
26271,105.39582180976868,-19082.488904,-41896.601545,-31271.096321,-57260.810704,-47951.465601,-40756.260247
26272,105.39983367919922,-19088.233303,-41899.797845,-31269.241127,-57260.587187,-47958.148772,-40760.574133
26273,105.40384554862976,-19092.994224,-41903.7094,-31274.292621,-57269.21496,-47964.228447,-40763.926895
26274,105.4078574180603,-19093.284797,-41909.118522,-31271.990391,-57266.555103,-47967.201229,-40765.178593
26275,105.41186928749084,-19084.500561,-41908.045639,-31266.9836,-57263.627024,-47963.75906,-40758.160145
26276,105.41588115692139,-19082.82418,-41915.421714,-31262.602659,-57262.755306,-47966.888305,-40760.417671
26277,105.41989302635193,-19080.097268,-41920.562615,-31265.597792,-57265.526922,-47966.016587,-40760.976465
26278,105.42390489578247,-19083.405326,-41927.782229,-31261.08274,-57263.202341,-47968.452927,-40763.144584
26279,105.42791676521301,-19083.606492,-41936.007671,-31255.606563,-57259.402544,-47965.390738,-40760.998817
26280,105.43192863464355,-19064.093419,-41932.073764,-31250.800938,-57257.659108,-47955.600674,-40748.258322
26281,105.4359405040741,-19054.437465,-41933.839552,-31250.778586,-57259.4696,-47956.673557,-40748.213619
26282,105.43995237350464,-19055.26448,-41939.44984,-31248.968094,-57257.502646,-47958.394642,-40751.141697
26283,105.44396424293518,-19049.654192,-41938.712232,-31243.961304,-57252.384097,-47955.466563,-40749.621779
26284,105.44797611236572,-19045.206195,-41936.521761,-31244.922429,-57246.259719,-47951.800877,-40745.643168
26285,105.45198798179626,-19040.825253,-41934.375994,-31249.459833,-57240.045934,-47947.084659,-40738.043575
26286,105.4559998512268,-19041.808729,-41934.733621,-31239.915638,-57233.183948,-47944.40245,-40734.959034
26287,105.46001172065735,-19053.677506,-41941.573255,-31231.556086,-57226.858405,-47954.326624,-40743.139773
26288,105.46402359008789,-19050.391799,-41933.8172,-31233.992426,-57226.54548,-47951.33149,-40737.887113
26289,105.46803545951843,-19051.285869,-41931.626729,-31234.618275,-57225.763169,-47956.986482,-40739.429383
26290,105.47204732894897,-19058.706648,-41934.152476,-31247.604638,-57235.910861,-47965.413089,-40746.358424
26291,105.47605919837952,-19064.406343,-41937.058203,-31249.929219,-57232.289878,-47970.084604,-40741.910427
26292,105.48007106781006,-19054.772741,-41928.721002,-31239.826231,-57223.59505,-47962.797935,-40717.99406
26293,105.4840829372406,-19056.247956,-41929.168037,-31236.249952,-57224.176195,-47962.574418,-40707.242871
26294,105.48809480667114,-19063.221701,-41933.146648,-31248.230487,-57236.939041,-47966.083642,-40705.119455
26295,105.49210667610168,-19057.70082,-41926.709345,-31252.142042,-57245.656222,-47958.774621,-40692.446016
26296,105.49611854553223,-19060.986526,-41933.459572,-31237.412243,-57234.726219,-47962.037976,-40692.580127
26297,105.50013041496277,-19078.219721,-41951.184505,-31241.390853,-57234.301535,-47975.180802,-40704.448903
26298,105.50414228439331,-19069.390782,-41950.826877,-31261.932106,-57244.270413,-47969.01172,-40696.871662
26299,105.50815415382385,-19066.350945,-41957.063014,-31254.488975,-57234.860329,-47967.648264,-40694.234156
26300,105.5121660232544,-19070.865997,-41961.220439,-31249.705702,-57231.015829,-47966.798898,-40693.89888
26301,105.51617789268494,-19063.735791,-41955.744261,-31258.288772,-57238.324849,-47956.494743,-40687.908612
26302,105.52018976211548,-19067.356773,-41959.812279,-31258.802862,-57240.51532,-47957.388813,-40689.093255
26303,105.52420163154602,-19065.099247,-41953.978473,-31258.087606,-57241.498797,-47953.477258,-40680.331371
26304,105.52821350097656,-19073.347041,-41958.270008,-31249.68335,-57234.346239,-47960.518057,-40686.276935
26305,105.5322253704071,-19074.799904,-41960.527535,-31249.772757,-57229.831187,-47958.931084,-40686.34399
26306,105.53623723983765,-19068.362602,-41959.275837,-31254.958362,-57230.658201,-47953.343147,-40681.560717
26307,105.54024910926819,-19065.054544,-41965.98136,-31249.996275,-57230.032352,-47956.137115,-40684.734665
26308,105.54426097869873,-19065.859206,-41969.17766,-31248.297542,-57229.518262,-47952.493781,-40685.651086
26309,105.54827284812927,-19066.462704,-41972.664532,-31244.006007,-57222.231593,-47954.505438,-40689.696752
26310,105.55228471755981,-19064.249881,-41973.290381,-31246.375292,-57224.757341,-47953.723127,-40689.16031
26311,105.55629658699036,-19063.221701,-41974.05034,-31251.382083,-57230.01,-47952.784354,-40685.628734
26312,105.5603084564209,-19075.179884,-41983.840404,-31251.002103,-57232.848672,-47963.133212,-40695.687019
26313,105.56432032585144,-19061.455913,-41981.35936,-31247.1129,-57232.69221,-47959.288711,-40690.322601
26314,105.56833219528198,-19056.180901,-41980.554698,-31242.217868,-57228.624192,-47954.639549,-40684.779368
26315,105.57234406471252,-19055.286831,-41977.648971,-31248.677522,-57238.280146,-47945.520037,-40677.805624
26316,105.57635593414307,-19057.097323,-41980.398235,-31235.489993,-57232.222823,-47943.575435,-40680.44313
26317,105.58036780357361,-19054.571575,-41978.565392,-31233.143059,-57226.523128,-47937.473409,-40679.258487
26318,105.58437967300415,-19056.560881,-41979.9512,-31236.831097,-57221.985724,-47935.685269,-40680.711351
26319,105.58839154243469,-19063.020535,-41982.25343,-31249.772757,-57227.260736,-47940.289729,-40681.381903
26320,105.59240341186523,-19065.90391,-41981.135843,-31254.913658,-57228.937117,-47943.329566,-40681.09133
26321,105.59641528129578,-19069.144913,-41986.276744,-31246.129423,-57221.404579,-47949.833924,-40688.288592
26322,105.60042715072632,-19070.64248,-41990.791797,-31250.867993,-57226.523128,-47951.420897,-40686.813377
26323,105.60443902015686,-19061.657078,-41983.929811,-31268.011781,-57242.281108,-47938.278072,-40676.151595
26324,105.6084508895874,-19060.852416,-41986.723779,-31264.54726,-57240.112989,-47936.244063,-40679.057321
26325,105.61246275901794,-19063.892253,-41987.349628,-31256.545336,-57231.239346,-47936.199359,-40680.376074
26326,105.61647462844849,-19059.198387,-41981.426416,-31254.220754,-57226.970163,-47930.589072,-40674.2964
26327,105.62048649787903,-19060.338326,-41982.946334,-31262.62501,-57236.53671,-47928.152731,-40672.262391
26328,105.62449836730957,-19073.771724,-41993.161081,-31269.79992,-57242.638736,-47935.238234,-40680.309019
26329,105.62851023674011,-19070.150741,-41997.184395,-31266.737731,-57229.920593,-47937.138133,-40685.852252
26330,105.63252210617065,-19067.803808,-41999.084294,-31258.177013,-57222.969201,-47935.215883,-40683.617077
26331,105.6365339756012,-19068.988451,-42000.358343,-31273.577365,-57239.218919,-47929.382077,-40672.575316
26332,105.64054584503174,-19069.211968,-41998.01141,-31280.841682,-57246.639698,-47922.967127,-40664.238115
26333,105.64455771446228,-19068.519064,-41993.630468,-31262.803824,-57227.975992,-47917.937984,-40663.545211
26334,105.64856958389282,-19081.371317,-42003.554643,-31252.566725,-57216.800119,-47927.079848,-40676.553926
26335,105.65258145332336,-19080.723116,-42001.319468,-31258.713455,-57218.767073,-47925.269356,-40674.788138
26336,105.6565933227539,-19081.527779,-41998.346686,-31268.749388,-57226.299611,-47925.068191,-40671.055397
26337,105.66060519218445,-19078.532646,-41994.658648,-31272.191557,-57223.192718,-47924.04001,-40666.74151
26338,105.66461706161499,-19073.168227,-41995.06098,-31252.700836,-57208.954657,-47924.308231,-40663.455804
26339,105.66862893104553,-19075.291643,-42005.342782,-31251.762063,-57212.173308,-47928.465656,-40664.886315
26340,105.67264080047607,-19075.850436,-42010.841311,-31264.077874,-57228.534785,-47927.526883,-40665.690978
26341,105.67665266990662,-19062.797017,-41999.844253,-31258.378179,-57224.869099,-47913.512339,-40653.241057
26342,105.68066453933716,-19060.830064,-41999.732494,-31227.532772,-57201.466823,-47913.557042,-40654.626865
26343,105.6846764087677,-19060.807712,-42000.648916,-31231.287865,-57204.931343,-47912.730028,-40651.832897
26344,105.68868827819824,-19067.982622,-42003.912271,-31244.855373,-57215.481367,-47919.457903,-40656.079728
26345,105.69270014762878,-19072.341212,-42007.466198,-31243.044882,-57214.341428,-47923.056534,-40656.415004
26346,105.69671201705933,-19068.988451,-42003.375829,-31232.673673,-57200.505698,-47912.953545,-40644.479173
26347,105.70072388648987,-19052.112884,-41997.542023,-31227.488068,-57197.622323,-47902.045894,-40632.163362
26348,105.70473575592041,-19046.703761,-42002.079427,-31222.503629,-57200.14807,-47904.057551,-40635.046737
26349,105.70874762535095,-19052.291698,-42009.522558,-31228.762117,-57208.686436,-47908.773769,-40642.154591
26350,105.7127594947815,-19053.029305,-42008.226157,-31218.346205,-57199.924552,-47909.712542,-40646.222609
26351,105.71677136421204,-19057.410247,-42010.081352,-31224.515286,-57203.567887,-47914.138188,-40653.732795
26352,105.72078323364258,-19059.354849,-42009.366096,-31235.110013,-57209.37934,-47913.847615,-40658.292551
26353,105.72479510307312,-19056.359715,-42004.493416,-31243.514269,-57213.246192,-47906.248022,-40651.296455
26354,105.72880697250366,-19062.595852,-42009.92489,-31234.17124,-57199.254,-47909.779597,-40652.659911
26355,105.7328188419342,-19065.412172,-42012.025954,-31235.266475,-57196.460032,-47910.718371,-40648.949522
26356,105.73683071136475,-19064.36164,-42020.117285,-31236.853449,-57207.010055,-47909.55608,-40651.162344
26357,105.74084258079529,-19065.166302,-42024.297061,-31230.058519,-57213.022675,-47913.132359,-40658.247847
26358,105.74485445022583,-19063.869901,-42022.263053,-31226.325777,-57210.675742,-47913.802911,-40661.86883
26359,105.74886631965637,-19055.890328,-42010.684849,-31227.577475,-57207.591201,-47905.84569,-40651.698786
26360,105.75287818908691,-19054.571575,-42008.427323,-31237.054615,-57216.129567,-47904.482234,-40649.687129
26361,105.75689005851746,-19065.00984,-42016.809227,-31240.45208,-57214.274372,-47911.545385,-40658.516068
26362,105.760901927948,-19072.721192,-42019.737306,-31237.524001,-57212.128605,-47908.483196,-40655.7221
26363,105.76491379737854,-19072.095343,-42025.325242,-31226.10226,-57207.211221,-47909.779597,-40657.264371
26364,105.76892566680908,-19065.725096,-42027.627471,-31247.604638,-57221.941021,-47909.064342,-40658.963103
26365,105.77293753623962,-19069.23432,-42030.577902,-31253.90783,-57230.166463,-47907.656182,-40662.226458
26366,105.77694940567017,-19070.888349,-42033.438925,-31240.519135,-57228.110102,-47910.58426,-40668.797871
26367,105.78096127510071,-19072.967061,-42029.773239,-31234.595923,-57216.956582,-47908.773769,-40669.468423
26368,105.78497314453125,-19075.671622,-42027.269843,-31237.50165,-57212.799157,-47909.04199,-40668.127318
26369,105.78898501396179,-19078.778515,-42031.628434,-31246.397644,-57219.303515,-47911.008943,-40668.820222
26370,105.79299688339233,-19078.554997,-42032.09782,-31250.108033,-57226.232556,-47905.219842,-40661.801775
26371,105.79700875282288,-19072.832951,-42030.533198,-31236.071138,-57218.543556,-47897.486138,-40654.604513
26372,105.80102062225342,-19074.174055,-42032.723669,-31232.114879,-57212.083901,-47900.07894,-40655.342121
26373,105.80503249168396,-19071.245977,-42030.510846,-31245.950609,-57216.04016,-47899.542499,-40653.263408
26374,105.8090443611145,-19072.385916,-42034.064774,-31249.392778,-57212.597992,-47902.112949,-40655.655045
26375,105.81305623054504,-19074.017593,-42038.289254,-31249.616295,-57211.435701,-47903.27524,-40656.862039
26376,105.81706809997559,-19083.07005,-42050.80623,-31253.103167,-57217.202451,-47910.159577,-40666.428586
26377,105.82107996940613,-19082.041869,-42055.41069,-31265.44133,-57228.84771,-47909.444321,-40665.959199
26378,105.82509183883667,-19068.653174,-42048.727518,-31264.770778,-57231.619326,-47899.095464,-40656.169135
26379,105.82910370826721,-19069.547244,-42048.056966,-31259.853394,-57227.394846,-47896.927344,-40658.381958
26380,105.83311557769775,-19070.977756,-42045.978254,-31251.896173,-57217.694189,-47890.825318,-40657.085557
26381,105.8371274471283,-19080.76782,-42055.611855,-31248.454004,-57218.72237,-47896.927344,-40663.075824
26382,105.84113931655884,-19078.867922,-42062.384434,-31256.567688,-57228.020695,-47895.139205,-40663.433452
26383,105.84515118598938,-19075.112829,-42058.472879,-31245.145946,-57215.995457,-47888.388978,-40657.577295
26384,105.84916305541992,-19067.915567,-42050.269789,-31234.953551,-57205.445433,-47881.839917,-40649.016577
26385,105.85317492485046,-19059.488959,-42041.239684,-31245.928257,-57211.770977,-47875.559077,-40640.85819
26386,105.857186794281,-19060.338326,-42042.714899,-31248.833984,-57210.608686,-47878.576562,-40643.316882
26387,105.86119866371155,-19057.522006,-42034.332995,-31243.670731,-57205.467785,-47872.295722,-40634.040908
26388,105.86521053314209,-19074.084648,-42046.335882,-31239.446251,-57202.047968,-47887.763129,-40647.586065
26389,105.86922240257263,-19077.169189,-42043.139582,-31257.439406,-57217.649486,-47890.199469,-40644.725042
26390,105.87323427200317,-19068.787285,-42030.264977,-31254.980714,-57213.670875,-47879.872963,-40628.855303
