strategy_name,trigger_config_name,filename,file_path,parsed_date,session_rank,split_role,center_time_sec,coarse_label_center,pred_4state,event_label_true,trigger_reason,clench_probability,onset_probability,active_probability,inactive_probability,aggregate_rms_smooth_mean,armed_after_step
onset_threshold,onset_threshold_cl0p70_on0p55_ac0p55_re0p30_sm1_cd250_rise0p00,HR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-3-8-26-(02).csv,2026-03-08,2,train,268.17283630371094,REST,ONSET,INACTIVE,onset_crossing,0.7400366431259815,0.9999999999998868,2.2807531403309764e-91,1.1321764002788803e-13,16.914817988955217,False
onset_threshold,onset_threshold_cl0p70_on0p55_ac0p55_re0p30_sm1_cd250_rise0p00,HR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-3-8-26-(02).csv,2026-03-08,2,train,619.61669921875,REST,ONSET,INACTIVE,onset_crossing,0.8351701503701109,0.9999997519359236,8.79875650140371e-28,2.480640763484886e-07,5.42782427587921,False
onset_threshold,onset_threshold_cl0p70_on0p55_ac0p55_re0p30_sm1_cd250_rise0p00,HR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-3-8-26-(02).csv,2026-03-08,2,train,667.6731109619141,REST,ONSET,INACTIVE,onset_crossing,0.6609007257429105,0.721661903370799,0.11180862277009333,0.12330848936899926,0.5591831376872375,False
onset_threshold,onset_threshold_cl0p70_on0p55_ac0p55_re0p30_sm1_cd250_rise0p00,HR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-3-8-26-(02).csv,2026-03-08,2,train,687.3371124267578,REST,ONSET,INACTIVE,onset_crossing,0.5652896425365285,0.7026376104403217,0.07492877526947751,0.21410680824138054,0.4664392867343489,False
onset_threshold,onset_threshold_cl0p70_on0p55_ac0p55_re0p30_sm1_cd250_rise0p00,HR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-3-8-26-(02).csv,2026-03-08,2,train,691.3501739501953,REST,ONSET,INACTIVE,onset_crossing,0.555231462274177,0.7715977638482555,0.05830450209426781,0.15343690664478,0.4019623952972589,False
onset_threshold,onset_threshold_cl0p70_on0p55_ac0p55_re0p30_sm1_cd250_rise0p00,HR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-3-8-26-(02).csv,2026-03-08,2,train,693.0557250976562,REST,ONSET,INACTIVE,onset_crossing,0.6637943383637146,0.8962999193283578,0.028896761725902234,0.06425537689623896,0.45407317588155977,False
onset_threshold,onset_threshold_cl0p70_on0p55_ac0p55_re0p30_sm1_cd250_rise0p00,HR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-3-8-26-(02).csv,2026-03-08,2,train,696.0655212402344,REST,ONSET,INACTIVE,onset_crossing,0.7308206604428067,0.9652227700436531,0.00719298702975331,0.027257782778876534,0.6665533108989306,False
onset_threshold,onset_threshold_cl0p70_on0p55_ac0p55_re0p30_sm1_cd250_rise0p00,HR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-3-8-26-(02).csv,2026-03-08,2,train,700.8811950683594,REST,ONSET,INACTIVE,onset_crossing,0.7338068701135372,0.9929052573875643,0.0003813808201657337,0.006595677391182828,0.5854026146982904,False
onset_threshold,onset_threshold_cl0p70_on0p55_ac0p55_re0p30_sm1_cd250_rise0p00,HR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-3-8-26-(02).csv,2026-03-08,2,train,704.4929504394531,REST,ONSET,INACTIVE,onset_crossing,0.5684748978101879,0.8623490301077158,0.01925888944655882,0.11464632938261368,0.41005702087071505,False
onset_threshold,onset_threshold_cl0p70_on0p55_ac0p55_re0p30_sm1_cd250_rise0p00,HR-3-8-26-(02).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EMG_JvsN/HR-3-8-26-(02).csv,2026-03-08,2,train,716.8331146240234,REST,ONSET,INACTIVE,onset_crossing,0.4525141699723557,0.5974578864608793,0.11053246465583118,0.2505723965630643,0.21298911464763706,False
