start_sample,end_sample,center_sample,start_time_sec,end_time_sec,center_time_sec,mapped_label,aggregate_rms,Channel_1_rms,Channel_3_rms,Channel_7_rms,Channel_8_rms,top_rms_window
12948,13445,13197,51.94877243041992,53.942790031433105,52.947787284851074,ACTIVE,0.310418440023423,0.22924809754762523,0.39792625024624984,0.28754136375024714,0.32695804854956984,0
13197,13694,13446,52.947787284851074,54.94180488586426,53.94680213928223,ACTIVE,0.2872109428450403,0.24992797758978763,0.37216104530301436,0.278881401283345,0.24787334720401427,0
13446,13943,13695,53.94680213928223,55.94081974029541,54.94581699371338,ACTIVE,0.3239982799068516,0.2559535658044535,0.40672230830900324,0.30014787051682246,0.3331693749971271,0
13695,14192,13944,54.94581699371338,56.93983459472656,55.94483184814453,ACTIVE,0.34002719264818265,0.22753736566329574,0.4444429585224864,0.32915131838386325,0.35897712802308507,0
13944,14441,14193,55.94483184814453,57.938849449157715,56.943846702575684,ACTIVE,0.3134568529533689,0.2522144482844325,0.3820815225778451,0.31237154240220233,0.30715989854899556,0
14193,14690,14442,56.943846702575684,58.93786430358887,57.942861557006836,REST,0.3107655170585169,0.27734879341561,0.3420364194490518,0.28509194384155184,0.338584911527854,0
14442,14939,14691,57.942861557006836,59.93687915802002,58.94187641143799,REST,0.3055956072918704,0.24456490613428686,0.3395804477707842,0.27681685620550417,0.3614202190569064,0
14691,15188,14940,58.94187641143799,60.93589401245117,59.94089126586914,REST,0.25758141416701363,0.18181128157939724,0.28309142516995084,0.27764685797152056,0.2877760919471858,0
14940,15437,15189,59.94089126586914,61.934908866882324,60.93990612030029,REST,0.2433455996533302,0.17954471483571052,0.24639605161452888,0.27465557902782317,0.27278605313525817,0
15189,15686,15438,60.93990612030029,62.93392372131348,61.938920974731445,REST,0.2622880027652864,0.2256870728957728,0.29584367005310586,0.25691087630867027,0.2707103918035968,0
15438,15935,15687,61.938920974731445,63.93293857574463,62.9379358291626,REST,0.29483544213318524,0.2605952201542626,0.36176434613083713,0.2864095274869302,0.270572674760711,0
15687,16184,15936,62.9379358291626,64.93195343017578,63.93695068359375,ACTIVE,0.3102725441018679,0.28465053982164634,0.37210980572408786,0.3191691319094806,0.26516069895225675,0
