family,filename,file_path,session_date,session_rank,split_role,label,segment_kind,segment_source,segment_context,segment_index,start_sample,end_sample,start_time_sec,end_time_sec,window_sec,overlap,Channel_1_mean,Channel_1_std,Channel_1_rms,Channel_1_ptp,Channel_1_var,Channel_1_energy,Channel_3_mean,Channel_3_std,Channel_3_rms,Channel_3_ptp,Channel_3_var,Channel_3_energy,Channel_7_mean,Channel_7_std,Channel_7_rms,Channel_7_ptp,Channel_7_var,Channel_7_energy,Channel_8_mean,Channel_8_std,Channel_8_rms,Channel_8_ptp,Channel_8_var,Channel_8_energy
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,train,RIGHT,movement2,marker_3_to_4,,5,32304,32801,129.637939453125,131.63243103027344,2.0,0.5,0.0032536760455814805,0.31277140550533555,0.31278832860193595,1.6171124513634227,0.09782595210178305,0.09783653850959266,0.012162693580855356,0.4654611560214035,0.4656200370258169,2.248784689259009,0.21665408776478132,0.2168020188799231,0.009156610861082397,0.3451072140392981,0.3452286672691409,1.8840693085975,0.11909898918196593,0.11918283270442723,-0.005191094524468821,0.4400118062094869,0.4400424264387436,1.9876033519377088,0.19361038960373503,0.19363733706609704
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,train,RIGHT,movement2,marker_3_to_4,,5,32553,33050,130.63719177246094,132.63168334960938,2.0,0.5,-0.01271673795726732,0.4626541029044861,0.4628288391604705,2.3793611940615635,0.21404881893435485,0.21421053435862866,0.009226482918622823,0.5577086481260969,0.5577849623122573,2.7520673943331,0.31103893619463857,0.31112406418168626,-0.009993308399449433,0.49341441296053234,0.4935156017087537,2.391112456200305,0.24345778291718673,0.24355764912995323,-0.026428639615776274,0.6212661986480704,0.6218280812045756,3.0456963974028732,0.3859716895826237,0.3866701625745642
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,train,RIGHT,movement2,marker_3_to_4,,5,32802,33299,131.63644409179688,133.6309356689453,2.0,0.5,-0.0009607162876416379,0.5736033730378156,0.5736041775790556,2.446443698860233,0.3290208295603595,0.32902175253614474,-0.013086897987145215,0.716941392319824,0.7170608251190506,3.587507079981465,0.5140049600214878,0.5141762269204136,0.00808216321501158,0.6182052198548478,0.6182580490523474,3.041287247100179,0.3821776938557807,0.38224301521801485,0.005714636826938133,0.681145563982879,0.6811695357307298,3.0456963974028732,0.4639592793335542,0.46399193640761793
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,train,RIGHT,movement2,marker_3_to_4,,5,33051,33548,132.6356964111328,134.63018798828125,2.0,0.5,0.017610702320330084,0.5147742538165982,0.5150754014983153,2.3413046249824956,0.2649925323924355,0.26530266922865076,-0.02128096041248228,0.6691692199262138,0.6695075236117478,3.587507079981465,0.44778744489665745,0.44824032417273507,0.009614342160680167,0.6235737937282837,0.6236479069153258,3.145025138689167,0.38884427622468415,0.38893671179986683,0.014330655004123359,0.612724107224606,0.6128916700747675,3.209450256675793,0.3754308315741905,0.3756361992470377
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,train,REST,rest,inferred_between_active_gaps,movement2_to_movement1,6,33733,34230,135.3726043701172,137.36709594726562,2.0,0.5,0.02216802036189386,0.39950339998920714,0.40011796726678217,2.934105022013237,0.15960296660293644,0.16009438772970178,0.04060163061216126,0.522312893843171,0.5238885868991554,2.9552337129242314,0.27281075907482766,0.27445925148319394,0.014261822746311418,0.4934102912705363,0.49361636431516603,2.8696983858270446,0.2434537155316755,0.2436571151197227,0.0033969667867853955,0.590414297487664,0.590424069683141,3.1623251520745894,0.3485890426778519,0.3486005820612025
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,train,REST,rest,inferred_between_active_gaps,movement2_to_movement1,6,33982,34479,136.37185668945312,138.36634826660156,2.0,0.5,-0.006425765456457609,0.311557194716398,0.3116234523286926,2.209950045038217,0.09706788557955151,0.09710917604125294,-0.030280577018640266,0.45541440376416614,0.4564199738184699,2.2963464280420762,0.20740227915587095,0.20831919250045275,-0.005904460569157929,0.3912522190758678,0.39129676920005824,2.00729437497552,0.15307829893179087,0.15311316158640365,0.022873078470781422,0.36028765128556467,0.3610129767578988,1.9583870344239767,0.12980719166886864,0.13033036938759918
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,train,REST,rest,inferred_between_active_gaps,movement2_to_movement1,6,34231,34728,137.37110900878906,139.3656005859375,2.0,0.5,0.0006836642022159244,0.34673663584861064,0.34673730984183604,2.209950045038217,0.12022629463961204,0.12022676203635342,-0.014038487314961502,0.4825364366045057,0.4827406050634921,2.658470325169832,0.2328414126509741,0.23303849177706645,-0.008490703472925496,0.3765846077960148,0.3766803138927537,1.9598002046826046,0.14181596682887831,0.14188805887434344,0.0023022834620350656,0.32837315772042597,0.3283812284836381,1.694543698947432,0.10782893071128376,0.10783423122042332
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,train,REST,rest,inferred_between_active_gaps,movement2_to_movement1,6,34480,34977,138.370361328125,140.36485290527344,2.0,0.5,0.01649662361257557,0.2884605578299864,0.28893188126996633,1.4029192054268664,0.08320949342358694,0.08348163201420193,0.046225576171713766,0.3801022506584026,0.38290276160924985,2.438893894479889,0.1444777209555831,0.14661452484799,0.02283483317608555,0.34492755715330414,0.34568258459159545,1.8540264949950098,0.11897501968374591,0.11949644928992555,-0.0046809967376333275,0.3592276896321477,0.3592581867249629,2.4416395726591835,0.12904453299845062,0.12906644472890832
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,train,REST,rest,inferred_between_active_gaps,movement2_to_movement1,6,34729,35226,139.36961364746094,141.36410522460938,2.0,0.5,-0.029787491576360247,0.28180776391621687,0.2833776816509549,1.2685826586673183,0.07941561580345821,0.08030291045786993,-0.012066750884086465,0.3497796869070335,0.3499877652857039,1.5472336056408555,0.12234582937278236,0.12249143584968097,0.002961217601684096,0.32321696458701626,0.32323052919940753,1.8127292901715562,0.10446920619684452,0.10447797500652904,-0.010980941835280807,0.3892046471038661,0.38935952333394225,2.4416395726591835,0.15148025732724493,0.15160083841083472
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,train,REST,rest,inferred_between_active_gaps,movement2_to_movement1,6,34978,35475,140.36886596679688,142.3633575439453,2.0,0.5,-0.0037244957619685056,0.2658550570298426,0.26588114490693354,1.2544710019450833,0.07067891134834084,0.07069278321702178,-0.01551823974008701,0.3627559367816172,0.36308771038819193,1.551705276288958,0.13159186967030867,0.13183268543493953,-0.005431162970773223,0.2956041341759155,0.2956540236037855,1.541528351147982,0.08738180414189267,0.08741130167310777,0.020214197725162537,0.4032938034019698,0.4038000812928331,2.138098220728709,0.16264589186242664,0.16305450565209864
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,train,REST,rest,inferred_between_active_gaps,movement2_to_movement1,6,35227,35724,141.3681182861328,143.36260986328125,2.0,0.5,0.014709699481943377,0.21806608419399412,0.21856164424379504,1.3040983147904037,0.047552817075702136,0.04776919233455122,0.0014094326234017202,0.304951842207873,0.3049550992626544,1.5306772629110834,0.0929956260659755,0.0929976125662954,0.011004099014338737,0.3011226114433097,0.301323608961455,1.6904232350479111,0.09067482712243846,0.09079591731755585,0.02529543578183731,0.3826861879955733,0.38352128696328747,1.9991241205948986,0.14644871848258326,0.14708857755397628
left_right,LR-2-27-26-(01).csv,/Users/yanivnaggar/Desktop/Spring 2026/IS/OPENBCI_runs/Yaniv/EEG_LR/LR-2-27-26-(01).csv,2026-02-27,1,train,REST,rest,inferred_between_active_gaps,movement2_to_movement1,6,35476,35973,142.36737060546875,144.3618621826172,2.0,0.5,0.0029480114332066237,0.2396231879303262,0.23964132148964365,1.268008117373502,0.05741927219389243,0.05742796296530274,-0.0013008579255782673,0.28340654921725195,0.2834095347206463,1.4803740649191806,0.08031927213923065,0.0803209643705732,0.003239602154006672,0.30056895087638175,0.3005864089626226,1.671388455808979,0.09034169423092878,0.09035218925304503,0.002150442873810591,0.3073999863350086,0.30740750804643174,1.7050970650338826,0.09449475159876347,0.094499376003317
