filename,split_role,reference_event_id,reference_onset_time_sec,click_time_sec,lag_sec,coarse_label,event_source,trigger_reason
HR-3-15-26-(03).csv,test,3,61.17109680175781,61.29951477050781,0.12841796875,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,4,61.79713439941406,61.90147399902344,0.104339599609375,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,5,62.38304138183594,62.603759765625,0.2207183837890625,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,6,62.96894836425781,63.10539245605469,0.136444091796875,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,7,63.502685546875,63.70735168457031,0.2046661376953125,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,9,64.68252563476562,64.91127014160156,0.2287445068359375,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,13,67.23483276367188,67.41943359375,0.184600830078125,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,14,68.00132751464844,68.12171936035156,0.120391845703125,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,16,99.16275024414062,99.22294616699219,0.0601959228515625,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,17,99.76069641113281,99.92523193359375,0.1645355224609375,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,18,100.23825073242188,100.3265380859375,0.088287353515625,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,19,100.86027526855469,100.92849731445312,0.0682220458984375,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,20,101.41407775878906,101.63078308105469,0.216705322265625,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,21,101.96788024902344,102.13241577148438,0.1645355224609375,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,22,102.4775390625,102.63404846191406,0.1565093994140625,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,23,103.07548522949219,103.23600769042969,0.1605224609375,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,24,103.60520935058594,103.73764038085938,0.1324310302734375,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,25,104.23124694824219,104.339599609375,0.1083526611328125,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,28,105.90469360351562,106.04515075683594,0.1404571533203125,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,30,106.97618103027344,107.14874267578125,0.1725616455078125,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,32,138.627197265625,138.75160217285156,0.1244049072265625,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,33,139.21310424804688,139.3535614013672,0.1404571533203125,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,34,139.79098510742188,139.9555206298828,0.1645355224609375,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,35,140.2845916748047,140.35682678222656,0.072235107421875,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,36,141.0149688720703,141.15943908691406,0.14447021484375,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,37,141.62896728515625,141.7613983154297,0.1324310302734375,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,38,142.24697875976562,142.3633575439453,0.1163787841796875,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,39,142.92117309570312,143.06564331054688,0.14447021484375,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,40,143.6796417236328,143.86825561523438,0.1886138916015625,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,41,144.34580993652344,144.47021484375,0.1244049072265625,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,42,144.92770385742188,145.07217407226562,0.14447021484375,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,43,145.66610717773438,145.7744598388672,0.1083526611328125,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,44,146.27207946777344,146.47674560546875,0.2046661376953125,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,47,177.28501892089844,177.3773193359375,0.0923004150390625,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,48,178.00335693359375,178.179931640625,0.17657470703125,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,50,179.22332763671875,179.38385009765625,0.1605224609375,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,51,179.76910400390625,179.88548278808594,0.1163787841796875,REPEATED,repeated_peaks,binary_crossing
