strategy_name,trigger_config,trigger_config_name,train_weighted_precision,train_weighted_recall,train_weighted_event_f1,train_total_references,train_total_clicks,train_total_extra_clicks,test_weighted_precision,test_weighted_recall,test_weighted_event_f1,test_total_references,test_total_clicks,test_total_extra_clicks,test_median_lag_ms
binary_clench_threshold,"{'strategy_name': 'binary_clench_threshold', 'clench_probability_threshold': 0.7, 'onset_probability_threshold': 0.45, 'active_probability_threshold': 0.55, 'rearm_clench_probability_threshold': 0.39999999999999997, 'cooldown_ms': 450, 'minimum_separation_ms': 450, 'smoothing_windows': 3, 'hold_suppression': True, 'require_transition_from_inactive': False, 'minimum_clench_rise': 0.0, 'minimum_envelope_uv': 0.0}",binary_clench_threshold_cl0p70_on0p45_ac0p55_re0p40_sm3_cd450_rise0p00,0.6316420361247947,0.13095238095238096,0.21367380699177935,252,54,21,0.47619047619047616,0.08064516129032258,0.1379310344827586,124,21,11,184.600830078125
binary_clench_threshold,"{'strategy_name': 'binary_clench_threshold', 'clench_probability_threshold': 0.7, 'onset_probability_threshold': 0.45, 'active_probability_threshold': 0.55, 'rearm_clench_probability_threshold': 0.39999999999999997, 'cooldown_ms': 600, 'minimum_separation_ms': 600, 'smoothing_windows': 3, 'hold_suppression': True, 'require_transition_from_inactive': False, 'minimum_clench_rise': 0.0, 'minimum_envelope_uv': 0.0}",binary_clench_threshold_cl0p70_on0p45_ac0p55_re0p40_sm3_cd600_rise0p00,0.6316420361247947,0.13095238095238096,0.21367380699177935,252,54,21,0.47619047619047616,0.08064516129032258,0.1379310344827586,124,21,11,184.600830078125
binary_clench_threshold,"{'strategy_name': 'binary_clench_threshold', 'clench_probability_threshold': 0.6, 'onset_probability_threshold': 0.45, 'active_probability_threshold': 0.55, 'rearm_clench_probability_threshold': 0.3, 'cooldown_ms': 300, 'minimum_separation_ms': 300, 'smoothing_windows': 1, 'hold_suppression': True, 'require_transition_from_inactive': False, 'minimum_clench_rise': 0.0, 'minimum_envelope_uv': 0.0}",binary_clench_threshold_cl0p60_on0p45_ac0p55_re0p30_sm1_cd300_rise0p00,0.5806277056277056,0.0873015873015873,0.15140699358576454,252,41,19,0.47368421052631576,0.07258064516129033,0.1258741258741259,124,19,10,64.208984375
binary_clench_threshold,"{'strategy_name': 'binary_clench_threshold', 'clench_probability_threshold': 0.6, 'onset_probability_threshold': 0.45, 'active_probability_threshold': 0.55, 'rearm_clench_probability_threshold': 0.3, 'cooldown_ms': 450, 'minimum_separation_ms': 450, 'smoothing_windows': 1, 'hold_suppression': True, 'require_transition_from_inactive': False, 'minimum_clench_rise': 0.0, 'minimum_envelope_uv': 0.0}",binary_clench_threshold_cl0p60_on0p45_ac0p55_re0p30_sm1_cd450_rise0p00,0.5806277056277056,0.0873015873015873,0.15140699358576454,252,41,19,0.47368421052631576,0.07258064516129033,0.1258741258741259,124,19,10,64.208984375
binary_clench_threshold,"{'strategy_name': 'binary_clench_threshold', 'clench_probability_threshold': 0.6, 'onset_probability_threshold': 0.45, 'active_probability_threshold': 0.55, 'rearm_clench_probability_threshold': 0.3, 'cooldown_ms': 600, 'minimum_separation_ms': 600, 'smoothing_windows': 1, 'hold_suppression': True, 'require_transition_from_inactive': False, 'minimum_clench_rise': 0.0, 'minimum_envelope_uv': 0.0}",binary_clench_threshold_cl0p60_on0p45_ac0p55_re0p30_sm1_cd600_rise0p00,0.5806277056277056,0.0873015873015873,0.15140699358576454,252,41,19,0.47368421052631576,0.07258064516129033,0.1258741258741259,124,19,10,64.208984375
binary_clench_threshold,"{'strategy_name': 'binary_clench_threshold', 'clench_probability_threshold': 0.6, 'onset_probability_threshold': 0.45, 'active_probability_threshold': 0.55, 'rearm_clench_probability_threshold': 0.3, 'cooldown_ms': 300, 'minimum_separation_ms': 300, 'smoothing_windows': 3, 'hold_suppression': True, 'require_transition_from_inactive': False, 'minimum_clench_rise': 0.0, 'minimum_envelope_uv': 0.0}",binary_clench_threshold_cl0p60_on0p45_ac0p55_re0p30_sm3_cd300_rise0p00,0.4967627401837928,0.059523809523809514,0.10629681165395449,252,29,14,0.23076923076923078,0.024193548387096774,0.043795620437956206,124,13,10,148.4832763671875
binary_clench_threshold,"{'strategy_name': 'binary_clench_threshold', 'clench_probability_threshold': 0.6, 'onset_probability_threshold': 0.45, 'active_probability_threshold': 0.55, 'rearm_clench_probability_threshold': 0.3, 'cooldown_ms': 450, 'minimum_separation_ms': 450, 'smoothing_windows': 3, 'hold_suppression': True, 'require_transition_from_inactive': False, 'minimum_clench_rise': 0.0, 'minimum_envelope_uv': 0.0}",binary_clench_threshold_cl0p60_on0p45_ac0p55_re0p30_sm3_cd450_rise0p00,0.4967627401837928,0.059523809523809514,0.10629681165395449,252,29,14,0.23076923076923078,0.024193548387096774,0.043795620437956206,124,13,10,148.4832763671875
binary_clench_threshold,"{'strategy_name': 'binary_clench_threshold', 'clench_probability_threshold': 0.6, 'onset_probability_threshold': 0.45, 'active_probability_threshold': 0.55, 'rearm_clench_probability_threshold': 0.3, 'cooldown_ms': 600, 'minimum_separation_ms': 600, 'smoothing_windows': 3, 'hold_suppression': True, 'require_transition_from_inactive': False, 'minimum_clench_rise': 0.0, 'minimum_envelope_uv': 0.0}",binary_clench_threshold_cl0p60_on0p45_ac0p55_re0p30_sm3_cd600_rise0p00,0.4967627401837928,0.059523809523809514,0.10629681165395449,252,29,14,0.23076923076923078,0.024193548387096774,0.043795620437956206,124,13,10,148.4832763671875
hybrid_transition,"{'strategy_name': 'hybrid_transition', 'clench_probability_threshold': 0.7, 'onset_probability_threshold': 0.45, 'active_probability_threshold': 0.5, 'rearm_clench_probability_threshold': 0.39999999999999997, 'cooldown_ms': 350, 'minimum_separation_ms': 350, 'smoothing_windows': 1, 'hold_suppression': True, 'require_transition_from_inactive': True, 'minimum_clench_rise': 0.04, 'minimum_envelope_uv': 0.0}",hybrid_transition_cl0p70_on0p45_ac0p50_re0p40_sm1_cd350_rise0p04,0.7090874733731877,0.1865079365079365,0.29303075396825395,252,68,21,0.7142857142857143,0.16129032258064516,0.2631578947368421,124,28,8,-16.05224609375
hybrid_transition,"{'strategy_name': 'hybrid_transition', 'clench_probability_threshold': 0.7, 'onset_probability_threshold': 0.45, 'active_probability_threshold': 0.5, 'rearm_clench_probability_threshold': 0.39999999999999997, 'cooldown_ms': 350, 'minimum_separation_ms': 350, 'smoothing_windows': 1, 'hold_suppression': True, 'require_transition_from_inactive': True, 'minimum_clench_rise': 0.08, 'minimum_envelope_uv': 0.0}",hybrid_transition_cl0p70_on0p45_ac0p50_re0p40_sm1_cd350_rise0p08,0.7090874733731877,0.1865079365079365,0.29303075396825395,252,68,21,0.7142857142857143,0.16129032258064516,0.2631578947368421,124,28,8,-16.05224609375
hybrid_transition,"{'strategy_name': 'hybrid_transition', 'clench_probability_threshold': 0.7, 'onset_probability_threshold': 0.45, 'active_probability_threshold': 0.5, 'rearm_clench_probability_threshold': 0.39999999999999997, 'cooldown_ms': 500, 'minimum_separation_ms': 500, 'smoothing_windows': 1, 'hold_suppression': True, 'require_transition_from_inactive': True, 'minimum_clench_rise': 0.04, 'minimum_envelope_uv': 0.0}",hybrid_transition_cl0p70_on0p45_ac0p50_re0p40_sm1_cd500_rise0p04,0.7090874733731877,0.1865079365079365,0.29303075396825395,252,68,21,0.7142857142857143,0.16129032258064516,0.2631578947368421,124,28,8,-16.05224609375
hybrid_transition,"{'strategy_name': 'hybrid_transition', 'clench_probability_threshold': 0.7, 'onset_probability_threshold': 0.45, 'active_probability_threshold': 0.5, 'rearm_clench_probability_threshold': 0.39999999999999997, 'cooldown_ms': 500, 'minimum_separation_ms': 500, 'smoothing_windows': 1, 'hold_suppression': True, 'require_transition_from_inactive': True, 'minimum_clench_rise': 0.08, 'minimum_envelope_uv': 0.0}",hybrid_transition_cl0p70_on0p45_ac0p50_re0p40_sm1_cd500_rise0p08,0.7090874733731877,0.1865079365079365,0.29303075396825395,252,68,21,0.7142857142857143,0.16129032258064516,0.2631578947368421,124,28,8,-16.05224609375
hybrid_transition,"{'strategy_name': 'hybrid_transition', 'clench_probability_threshold': 0.7, 'onset_probability_threshold': 0.35, 'active_probability_threshold': 0.5, 'rearm_clench_probability_threshold': 0.39999999999999997, 'cooldown_ms': 350, 'minimum_separation_ms': 350, 'smoothing_windows': 1, 'hold_suppression': True, 'require_transition_from_inactive': True, 'minimum_clench_rise': 0.04, 'minimum_envelope_uv': 0.0}",hybrid_transition_cl0p70_on0p35_ac0p50_re0p40_sm1_cd350_rise0p04,0.696031746031746,0.1865079365079365,0.2912183302808303,252,70,23,0.7407407407407407,0.16129032258064516,0.2649006622516556,124,27,7,-38.12408447265625
hybrid_transition,"{'strategy_name': 'hybrid_transition', 'clench_probability_threshold': 0.7, 'onset_probability_threshold': 0.35, 'active_probability_threshold': 0.5, 'rearm_clench_probability_threshold': 0.39999999999999997, 'cooldown_ms': 350, 'minimum_separation_ms': 350, 'smoothing_windows': 1, 'hold_suppression': True, 'require_transition_from_inactive': True, 'minimum_clench_rise': 0.08, 'minimum_envelope_uv': 0.0}",hybrid_transition_cl0p70_on0p35_ac0p50_re0p40_sm1_cd350_rise0p08,0.696031746031746,0.1865079365079365,0.2912183302808303,252,70,23,0.7407407407407407,0.16129032258064516,0.2649006622516556,124,27,7,-38.12408447265625
hybrid_transition,"{'strategy_name': 'hybrid_transition', 'clench_probability_threshold': 0.7, 'onset_probability_threshold': 0.35, 'active_probability_threshold': 0.5, 'rearm_clench_probability_threshold': 0.39999999999999997, 'cooldown_ms': 500, 'minimum_separation_ms': 500, 'smoothing_windows': 1, 'hold_suppression': True, 'require_transition_from_inactive': True, 'minimum_clench_rise': 0.04, 'minimum_envelope_uv': 0.0}",hybrid_transition_cl0p70_on0p35_ac0p50_re0p40_sm1_cd500_rise0p04,0.696031746031746,0.1865079365079365,0.2912183302808303,252,70,23,0.7407407407407407,0.16129032258064516,0.2649006622516556,124,27,7,-38.12408447265625
hybrid_transition,"{'strategy_name': 'hybrid_transition', 'clench_probability_threshold': 0.7, 'onset_probability_threshold': 0.35, 'active_probability_threshold': 0.5, 'rearm_clench_probability_threshold': 0.39999999999999997, 'cooldown_ms': 500, 'minimum_separation_ms': 500, 'smoothing_windows': 1, 'hold_suppression': True, 'require_transition_from_inactive': True, 'minimum_clench_rise': 0.08, 'minimum_envelope_uv': 0.0}",hybrid_transition_cl0p70_on0p35_ac0p50_re0p40_sm1_cd500_rise0p08,0.696031746031746,0.1865079365079365,0.2912183302808303,252,70,23,0.7407407407407407,0.16129032258064516,0.2649006622516556,124,27,7,-38.12408447265625
hybrid_transition,"{'strategy_name': 'hybrid_transition', 'clench_probability_threshold': 0.7, 'onset_probability_threshold': 0.45, 'active_probability_threshold': 0.5, 'rearm_clench_probability_threshold': 0.39999999999999997, 'cooldown_ms': 350, 'minimum_separation_ms': 350, 'smoothing_windows': 3, 'hold_suppression': True, 'require_transition_from_inactive': True, 'minimum_clench_rise': 0.04, 'minimum_envelope_uv': 0.0}",hybrid_transition_cl0p70_on0p45_ac0p50_re0p40_sm3_cd350_rise0p04,0.701252052545156,0.14285714285714285,0.23336176388217025,252,53,17,0.6,0.0967741935483871,0.16666666666666666,124,20,8,56.182861328125
hybrid_transition,"{'strategy_name': 'hybrid_transition', 'clench_probability_threshold': 0.7, 'onset_probability_threshold': 0.45, 'active_probability_threshold': 0.5, 'rearm_clench_probability_threshold': 0.39999999999999997, 'cooldown_ms': 350, 'minimum_separation_ms': 350, 'smoothing_windows': 3, 'hold_suppression': True, 'require_transition_from_inactive': True, 'minimum_clench_rise': 0.08, 'minimum_envelope_uv': 0.0}",hybrid_transition_cl0p70_on0p45_ac0p50_re0p40_sm3_cd350_rise0p08,0.701252052545156,0.14285714285714285,0.23336176388217025,252,53,17,0.6,0.0967741935483871,0.16666666666666666,124,20,8,56.182861328125
hybrid_transition,"{'strategy_name': 'hybrid_transition', 'clench_probability_threshold': 0.7, 'onset_probability_threshold': 0.45, 'active_probability_threshold': 0.5, 'rearm_clench_probability_threshold': 0.39999999999999997, 'cooldown_ms': 500, 'minimum_separation_ms': 500, 'smoothing_windows': 3, 'hold_suppression': True, 'require_transition_from_inactive': True, 'minimum_clench_rise': 0.04, 'minimum_envelope_uv': 0.0}",hybrid_transition_cl0p70_on0p45_ac0p50_re0p40_sm3_cd500_rise0p04,0.701252052545156,0.14285714285714285,0.23336176388217025,252,53,17,0.6,0.0967741935483871,0.16666666666666666,124,20,8,56.182861328125
hybrid_transition,"{'strategy_name': 'hybrid_transition', 'clench_probability_threshold': 0.7, 'onset_probability_threshold': 0.45, 'active_probability_threshold': 0.5, 'rearm_clench_probability_threshold': 0.39999999999999997, 'cooldown_ms': 500, 'minimum_separation_ms': 500, 'smoothing_windows': 3, 'hold_suppression': True, 'require_transition_from_inactive': True, 'minimum_clench_rise': 0.08, 'minimum_envelope_uv': 0.0}",hybrid_transition_cl0p70_on0p45_ac0p50_re0p40_sm3_cd500_rise0p08,0.701252052545156,0.14285714285714285,0.23336176388217025,252,53,17,0.6,0.0967741935483871,0.16666666666666666,124,20,8,56.182861328125
hybrid_transition,"{'strategy_name': 'hybrid_transition', 'clench_probability_threshold': 0.7, 'onset_probability_threshold': 0.35, 'active_probability_threshold': 0.5, 'rearm_clench_probability_threshold': 0.39999999999999997, 'cooldown_ms': 350, 'minimum_separation_ms': 350, 'smoothing_windows': 3, 'hold_suppression': True, 'require_transition_from_inactive': True, 'minimum_clench_rise': 0.04, 'minimum_envelope_uv': 0.0}",hybrid_transition_cl0p70_on0p35_ac0p50_re0p40_sm3_cd350_rise0p04,0.6575091575091575,0.14285714285714285,0.2311319281811085,252,56,20,0.6,0.0967741935483871,0.16666666666666666,124,20,8,-2.00653076171875
hybrid_transition,"{'strategy_name': 'hybrid_transition', 'clench_probability_threshold': 0.7, 'onset_probability_threshold': 0.35, 'active_probability_threshold': 0.5, 'rearm_clench_probability_threshold': 0.39999999999999997, 'cooldown_ms': 350, 'minimum_separation_ms': 350, 'smoothing_windows': 3, 'hold_suppression': True, 'require_transition_from_inactive': True, 'minimum_clench_rise': 0.08, 'minimum_envelope_uv': 0.0}",hybrid_transition_cl0p70_on0p35_ac0p50_re0p40_sm3_cd350_rise0p08,0.6575091575091575,0.14285714285714285,0.2311319281811085,252,56,20,0.6,0.0967741935483871,0.16666666666666666,124,20,8,-2.00653076171875
hybrid_transition,"{'strategy_name': 'hybrid_transition', 'clench_probability_threshold': 0.7, 'onset_probability_threshold': 0.35, 'active_probability_threshold': 0.5, 'rearm_clench_probability_threshold': 0.39999999999999997, 'cooldown_ms': 500, 'minimum_separation_ms': 500, 'smoothing_windows': 3, 'hold_suppression': True, 'require_transition_from_inactive': True, 'minimum_clench_rise': 0.04, 'minimum_envelope_uv': 0.0}",hybrid_transition_cl0p70_on0p35_ac0p50_re0p40_sm3_cd500_rise0p04,0.6575091575091575,0.14285714285714285,0.2311319281811085,252,56,20,0.6,0.0967741935483871,0.16666666666666666,124,20,8,-2.00653076171875
hybrid_transition,"{'strategy_name': 'hybrid_transition', 'clench_probability_threshold': 0.7, 'onset_probability_threshold': 0.35, 'active_probability_threshold': 0.5, 'rearm_clench_probability_threshold': 0.39999999999999997, 'cooldown_ms': 500, 'minimum_separation_ms': 500, 'smoothing_windows': 3, 'hold_suppression': True, 'require_transition_from_inactive': True, 'minimum_clench_rise': 0.08, 'minimum_envelope_uv': 0.0}",hybrid_transition_cl0p70_on0p35_ac0p50_re0p40_sm3_cd500_rise0p08,0.6575091575091575,0.14285714285714285,0.2311319281811085,252,56,20,0.6,0.0967741935483871,0.16666666666666666,124,20,8,-2.00653076171875
hybrid_transition,"{'strategy_name': 'hybrid_transition', 'clench_probability_threshold': 0.6, 'onset_probability_threshold': 0.45, 'active_probability_threshold': 0.5, 'rearm_clench_probability_threshold': 0.3, 'cooldown_ms': 350, 'minimum_separation_ms': 350, 'smoothing_windows': 1, 'hold_suppression': True, 'require_transition_from_inactive': True, 'minimum_clench_rise': 0.04, 'minimum_envelope_uv': 0.0}",hybrid_transition_cl0p60_on0p45_ac0p50_re0p30_sm1_cd350_rise0p04,0.5944715007215008,0.0873015873015873,0.15213218006514098,252,38,16,0.5555555555555556,0.08064516129032258,0.1408450704225352,124,18,8,-16.05224609375
hybrid_transition,"{'strategy_name': 'hybrid_transition', 'clench_probability_threshold': 0.6, 'onset_probability_threshold': 0.45, 'active_probability_threshold': 0.5, 'rearm_clench_probability_threshold': 0.3, 'cooldown_ms': 350, 'minimum_separation_ms': 350, 'smoothing_windows': 1, 'hold_suppression': True, 'require_transition_from_inactive': True, 'minimum_clench_rise': 0.08, 'minimum_envelope_uv': 0.0}",hybrid_transition_cl0p60_on0p45_ac0p50_re0p30_sm1_cd350_rise0p08,0.5944715007215008,0.0873015873015873,0.15213218006514098,252,38,16,0.5555555555555556,0.08064516129032258,0.1408450704225352,124,18,8,-16.05224609375
hybrid_transition,"{'strategy_name': 'hybrid_transition', 'clench_probability_threshold': 0.6, 'onset_probability_threshold': 0.45, 'active_probability_threshold': 0.5, 'rearm_clench_probability_threshold': 0.3, 'cooldown_ms': 500, 'minimum_separation_ms': 500, 'smoothing_windows': 1, 'hold_suppression': True, 'require_transition_from_inactive': True, 'minimum_clench_rise': 0.04, 'minimum_envelope_uv': 0.0}",hybrid_transition_cl0p60_on0p45_ac0p50_re0p30_sm1_cd500_rise0p04,0.5944715007215008,0.0873015873015873,0.15213218006514098,252,38,16,0.5555555555555556,0.08064516129032258,0.1408450704225352,124,18,8,-16.05224609375
