mode,source_name,timestamp_sec,action,source,accepted,confidence,jaw_confidence,left_confidence,right_confidence,notes
REPLAY,HR-3-15-26-(03).csv,353.4945373535156,click,jaw_trigger,True,0.6916972242346684,0.6916972242346684,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,353.8958435058594,hold_start,jaw_hold,True,0.466061041188137,0.8212357378853246,0.0,0.0,sustained_active
REPLAY,HR-3-15-26-(03).csv,358.093505859375,hold_end,jaw_hold,True,0.23590027033407812,0.46279415849590333,0.0,0.0,released
REPLAY,HR-3-15-26-(03).csv,368.3428649902344,click,jaw_trigger,True,0.746525613160028,0.746525613160028,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,369.0933074951172,click,jaw_trigger,True,0.6810274978600455,0.6810274978600455,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,369.74342346191406,click,jaw_trigger,True,0.7427258173742379,0.7427258173742379,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,370.39353942871094,click,jaw_trigger,True,0.8162049276945585,0.8162049276945585,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,370.99549865722656,click,jaw_trigger,True,0.6873498938657037,0.6873498938657037,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,371.59344482421875,click,jaw_trigger,True,0.6611958472158621,0.6611958472158621,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,372.2435607910156,click,jaw_trigger,True,0.6535358716670103,0.6535358716670103,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,372.84552001953125,click,jaw_trigger,True,0.7717858694281347,0.7717858694281347,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,373.3953094482422,click,jaw_trigger,True,0.6624339192002755,0.6624339192002755,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,373.9450988769531,click,jaw_trigger,True,0.6514032627169994,0.6514032627169994,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,374.59521484375,click,jaw_trigger,True,0.728387138415213,0.728387138415213,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,375.1931610107422,click,jaw_trigger,True,0.8160719209847741,0.8160719209847741,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,375.7951202392578,click,jaw_trigger,True,0.6826848773622677,0.6826848773622677,0.0,0.0,binary_crossing
REPLAY,HR-3-15-26-(03).csv,376.2445831298828,click,jaw_trigger,True,0.684361298003247,0.684361298003247,0.0,0.0,binary_crossing
