run_time_sec,event_type,target_id,lane,score,details
88.34353637695312,target_miss,69,5,60,
89.14213562011719,hold_capture,72,3,61,
89.74409484863281,target_spawn,73,3,61,
90.54269409179688,target_spawn,74,3,61,
90.54269409179688,hold_capture,73,3,62,
91.44563293457031,hold_capture,74,3,63,
91.94325256347656,target_spawn,75,3,63,
92.9425048828125,hold_capture,75,3,64,
93.49229431152344,target_spawn,76,3,64,
93.59262084960938,hold_end,,3,64,
94.79252624511719,target_spawn,77,3,64,
95.992431640625,target_spawn,78,1,64,
96.39373779296875,tracked_catch,76,3,65,
97.04385375976562,target_spawn,79,3,65,
97.6939697265625,tracked_catch,77,3,66,
98.34408569335938,target_spawn,80,3,66,
99.14268493652344,target_miss,78,1,66,
99.29518127441406,click_hit,79,3,68,
99.94529724121094,click_hit,80,3,70,
99.94529724121094,target_spawn,81,3,70,
100.39476013183594,click_hit,81,3,72,
100.99270629882812,click_miss,,3,72,
101.193359375,target_spawn,82,3,72,
101.59466552734375,click_hit,82,3,74,
102.14445495605469,click_miss,,3,74,
102.4454345703125,target_spawn,83,3,74,
102.69424438476562,click_hit,83,3,76,
103.24403381347656,click_miss,,3,76,
103.24403381347656,target_spawn,84,3,76,
103.84197998046875,click_hit,84,3,78,
104.39578247070312,click_miss,,3,78,
104.39578247070312,target_spawn,85,3,78,
104.94557189941406,click_hit,85,3,80,
105.495361328125,click_miss,,3,80,
105.99298095703125,target_spawn,86,4,80,
106.04515075683594,click_miss,,3,80,
106.59494018554688,click_miss,,3,80,
107.19288635253906,click_miss,,3,80,
107.49386596679688,target_spawn,87,3,80,
109.09507751464844,target_spawn,88,3,80,
109.69302368164062,target_miss,86,4,80,
109.94584655761719,target_spawn,89,3,80,
110.3431396484375,tracked_catch,87,3,81,
111.2420654296875,target_spawn,90,1,81,
112.29348754882812,tracked_catch,88,3,82,
112.74295043945312,target_spawn,91,3,82,
113.04393005371094,tracked_catch,89,3,83,
114.34416198730469,target_spawn,92,3,83,
114.39231872558594,target_miss,90,1,83,
115.79287719726562,target_spawn,93,3,83,
115.84504699707031,tracked_catch,91,3,84,
116.69581604003906,target_spawn,94,1,84,
117.19343566894531,tracked_catch,92,3,85,
117.94387817382812,target_spawn,95,3,85,
118.74247741699219,target_spawn,96,1,85,
118.84280395507812,tracked_catch,93,3,86,
119.79389953613281,target_miss,94,1,86,
120.24336242675781,target_spawn,97,3,86,
121.09413146972656,target_spawn,98,3,86,
121.24261474609375,tracked_catch,95,3,87,
121.99305725097656,target_miss,96,1,87,
122.59501647949219,target_spawn,99,2,87,
123.44578552246094,tracked_catch,97,3,88,
123.54209899902344,target_spawn,100,3,88,
123.794921875,tracked_catch,98,3,89,
124.14405822753906,click_hit,100,3,91,
124.59352111816406,hold_start,,3,91,
125.09515380859375,target_spawn,101,3,91,
125.9459228515625,hold_capture,101,3,92,
125.99407958984375,target_spawn,102,6,92,
126.09440612792969,target_miss,99,2,92,
127.44279479980469,target_spawn,103,3,92,
128.34573364257812,target_spawn,104,6,92,
128.34573364257812,hold_capture,103,3,93,
129.54563903808594,target_miss,102,6,93,
129.8426055908203,target_spawn,105,6,93,
130.74554443359375,target_spawn,106,3,93,
131.34349060058594,target_miss,104,6,93,
131.59230041503906,hold_capture,106,3,94,
132.24241638183594,target_spawn,107,3,94,
133.0931854248047,hold_capture,107,3,95,
133.29383850097656,target_miss,105,6,95,
133.44232177734375,target_spawn,108,3,95,
134.2930908203125,hold_end,,3,95,
134.39341735839844,target_spawn,109,3,95,
135.44483947753906,target_spawn,110,6,95,
136.19528198242188,tracked_catch,108,3,96,
136.7450714111328,target_spawn,111,3,96,
137.54367065429688,tracked_catch,109,3,97,
137.99313354492188,target_spawn,112,0,97,
138.79574584960938,click_hit,111,3,99,
138.89205932617188,target_miss,110,6,99,
138.94422912597656,target_spawn,113,3,99,
139.3455352783203,click_hit,113,3,101,
139.74282836914062,target_spawn,114,3,101,
139.9434814453125,click_hit,114,3,103,
140.4451141357422,click_miss,,3,103,
140.99490356445312,target_miss,112,0,103,
141.195556640625,click_miss,,3,103,
141.195556640625,target_spawn,115,3,103,
141.7935028076172,click_hit,115,3,105,
142.0423126220703,target_spawn,116,1,105,
142.44361877441406,click_miss,,3,105,
143.09373474121094,click_miss,,3,105,
143.44287109375,target_spawn,117,3,105,
143.4950408935547,hold_start,,3,105,
144.2454833984375,hold_capture,117,3,106,
144.3939666748047,hold_end,,3,106,
144.49429321289062,click_miss,,3,106,
144.6949462890625,target_spawn,118,5,106,
145.1444091796875,click_miss,,3,106,
145.49354553222656,hold_start,,3,106,
145.49354553222656,target_miss,116,1,106,
145.5938720703125,target_spawn,119,3,106,
146.29214477539062,hold_end,,3,106,
146.44464111328125,click_hit,119,3,108,
146.845947265625,hold_start,,3,108,
147.19508361816406,target_spawn,120,3,108,
147.79302978515625,target_miss,118,5,108,
148.0458526611328,target_spawn,121,4,108,
148.0458526611328,hold_capture,120,3,109,
148.3428192138672,hold_end,,3,109,
149.19358825683594,target_spawn,122,3,109,
150.0443572998047,target_spawn,123,3,109,
151.3927459716797,target_spawn,124,4,109,
151.44491577148438,target_miss,121,4,109,
152.29568481445312,tracked_catch,122,3,110,
152.49232482910156,target_spawn,125,2,110,
152.69297790527344,tracked_catch,123,3,111,
153.64407348632812,target_spawn,126,3,111,
154.5951690673828,target_miss,124,4,111,
154.7958221435547,target_spawn,127,3,111,
155.9435577392578,target_miss,125,2,111,
155.9957275390625,target_spawn,128,6,111,
156.49334716796875,tracked_catch,126,3,112,
157.3441162109375,target_spawn,129,3,112,
157.9420623779297,tracked_catch,127,3,113,
158.64434814453125,target_spawn,130,3,113,
159.09381103515625,target_miss,128,6,113,
159.59544372558594,target_spawn,131,3,113,
160.19338989257812,tracked_catch,129,3,114,
160.49436950683594,target_spawn,132,3,114,
161.29296875,tracked_catch,130,3,115,
161.7946014404297,target_spawn,133,3,115,
162.34439086914062,tracked_catch,131,3,116,
163.09483337402344,target_spawn,134,3,116,
163.1429901123047,tracked_catch,132,3,117,
163.54429626464844,click_hit,133,3,119,
163.9456024169922,hold_start,,3,119,
163.9456024169922,hold_capture,134,3,120,
164.29473876953125,target_spawn,135,3,120,
165.04518127441406,target_spawn,136,6,120,
165.1455078125,hold_capture,135,3,121,
166.493896484375,target_spawn,137,3,121,
167.34466552734375,hold_capture,137,3,122,
167.8944549560547,target_spawn,138,3,122,
168.04293823242188,target_miss,136,6,122,
168.7933807373047,hold_capture,138,3,123,
169.44349670410156,target_spawn,139,3,123,
170.4427490234375,hold_capture,139,3,124,
170.64340209960938,target_spawn,140,3,124,
171.54232788085938,hold_capture,140,3,125,
171.6426544189453,target_spawn,141,3,125,
172.39309692382812,hold_end,,3,125,
173.043212890625,target_spawn,142,3,125,
174.2952880859375,target_spawn,143,5,125,
174.49594116210938,tracked_catch,141,3,126,
175.44302368164062,target_spawn,144,6,126,
175.7921600341797,tracked_catch,142,3,127,
176.895751953125,target_spawn,145,3,127,
177.34521484375,target_miss,143,5,127,
177.39337158203125,click_hit,145,3,129,
177.89500427246094,target_spawn,146,3,129,
178.14381408691406,click_hit,146,3,131,
178.64544677734375,target_miss,144,6,131,
178.7457733154297,click_miss,,3,131,
178.89425659179688,target_spawn,147,3,131,
179.39588928222656,click_hit,147,3,133,
179.74502563476562,target_spawn,148,3,133,
179.9456787109375,click_hit,148,3,135,
180.49546813964844,click_miss,,3,135,
181.04525756835938,click_miss,,3,135,
181.1455841064453,target_spawn,149,3,135,
181.64320373535156,click_hit,149,3,137,
182.14483642578125,click_miss,,3,137,
182.39364624023438,target_spawn,150,3,137,
182.74278259277344,click_hit,150,3,139,
183.24441528320312,click_miss,,3,139,
183.49322509765625,target_spawn,151,4,139,
183.8423614501953,click_miss,,3,139,
184.29583740234375,click_miss,,3,139,
184.29583740234375,target_spawn,152,4,139,
184.74530029296875,hold_start,,3,139,
185.04226684570312,target_spawn,153,3,139,
185.89303588867188,hold_capture,153,3,140,
186.4949951171875,target_miss,151,4,140,
186.54315185546875,target_spawn,154,3,140,
186.74380493164062,hold_end,,3,140,
187.64273071289062,target_miss,152,4,140,
187.94371032714844,target_spawn,155,1,140,
188.94296264648438,target_spawn,156,3,140,
189.44459533691406,tracked_catch,154,3,141,
190.2953643798828,target_spawn,157,5,141,
191.24244689941406,target_miss,155,1,141,
191.49526977539062,target_spawn,158,3,141,
191.94473266601562,tracked_catch,156,3,142,
192.24571228027344,target_spawn,159,3,142,
193.0443115234375,target_spawn,160,3,142,
193.84291076660156,target_miss,157,5,142,
194.19204711914062,target_spawn,161,3,142,
194.34454345703125,tracked_catch,158,3,143,
195.1431427001953,target_spawn,162,3,143,
195.1431427001953,tracked_catch,159,3,144,
196.2427215576172,target_spawn,163,6,144,
196.2427215576172,tracked_catch,160,3,145,
197.19381713867188,tracked_catch,161,3,146,
197.7436065673828,target_spawn,164,3,146,
197.9442596435547,tracked_catch,162,3,147,
198.54220581054688,target_spawn,165,1,147,
199.5936279296875,target_miss,163,6,147,
199.99493408203125,target_spawn,166,3,147,
200.5447235107422,tracked_catch,164,3,148,
201.59213256835938,target_spawn,167,3,148,
201.6924591064453,target_miss,165,1,148,
202.24224853515625,click_hit,166,3,150,
202.4950714111328,target_spawn,168,3,150,
202.6957244873047,hold_start,,3,150,
202.6957244873047,hold_capture,167,3,151,
203.34584045410156,hold_capture,168,3,152,
203.74313354492188,target_spawn,169,3,152,
204.59390258789062,hold_capture,169,3,153,
205.19586181640625,target_spawn,170,3,153,
206.09478759765625,hold_capture,170,3,154,
206.5924072265625,target_spawn,171,3,154,
207.44317626953125,hold_capture,171,3,155,
208.19361877441406,target_spawn,172,3,155,
209.19287109375,hold_capture,172,3,156,
209.2450408935547,target_spawn,173,3,156,
210.04364013671875,hold_capture,173,3,157,
210.34461975097656,target_spawn,174,0,157,
211.29571533203125,hold_end,,3,157,
211.8455047607422,target_spawn,175,3,157,
212.84475708007812,target_spawn,176,3,157,
213.54302978515625,target_miss,174,0,157,
214.34564208984375,target_spawn,177,3,157,
214.64260864257812,tracked_catch,175,3,158,
215.54554748535156,target_spawn,178,3,158,
215.5937042236328,tracked_catch,176,3,159,
216.89393615722656,target_spawn,179,3,159,
216.9942626953125,click_hit,177,3,161,
217.64437866210938,click_hit,178,3,163,
218.09384155273438,target_spawn,180,3,163,
218.29449462890625,click_hit,179,3,165,
218.89244079589844,click_hit,180,3,167,
219.39407348632812,click_miss,,3,167,
219.64288330078125,target_spawn,181,3,167,
219.9920196533203,click_hit,181,3,169,
220.5458221435547,click_miss,,3,169,
220.5458221435547,target_spawn,182,3,169,
221.19593811035156,click_hit,182,3,171,
221.6935577392578,click_miss,,3,171,
221.842041015625,target_spawn,183,6,171,
222.24334716796875,click_miss,,3,171,
222.84530639648438,click_miss,,3,171,
222.99378967285156,target_spawn,184,2,171,
223.5435791015625,click_miss,,3,171,
223.94488525390625,target_spawn,185,2,171,
224.14553833007812,click_miss,,3,171,
224.7434844970703,click_miss,,3,171,
224.9441375732422,target_spawn,186,3,171,
225.14479064941406,target_miss,183,6,171,
226.04371643066406,target_spawn,187,3,171,
226.39285278320312,target_miss,184,2,171,
226.94264221191406,target_spawn,188,3,171,
226.94264221191406,target_miss,185,2,171,
227.7934112548828,tracked_catch,186,3,172,
227.9940643310547,target_spawn,189,5,172,
228.7445068359375,tracked_catch,187,3,173,
229.24212646484375,target_spawn,190,3,173,
229.6956024169922,tracked_catch,188,3,174,
230.19322204589844,target_spawn,191,3,174,
230.99583435058594,target_miss,189,5,174,
231.19247436523438,target_spawn,192,3,174,
232.34422302246094,target_spawn,193,3,174,
232.3923797607422,tracked_catch,190,3,175,
233.09466552734375,tracked_catch,191,3,176,
233.4438018798828,target_spawn,194,3,176,
233.99359130859375,tracked_catch,192,3,177,
234.5433807373047,target_spawn,195,3,177,
235.4423065185547,tracked_catch,193,3,178,
236.1927490234375,target_spawn,196,3,178,
236.29307556152344,tracked_catch,194,3,179,
237.34449768066406,target_spawn,197,3,179,
237.5933074951172,tracked_catch,195,3,180,
238.74505615234375,target_spawn,198,3,180,
239.24267578125,tracked_catch,196,3,181,
240.34225463867188,target_spawn,199,3,181,
240.4947509765625,tracked_catch,197,3,182,
241.14486694335938,click_hit,198,3,184,
241.64248657226562,hold_start,,3,184,
241.64248657226562,hold_capture,199,3,185,
241.74281311035156,target_spawn,200,3,185,
242.645751953125,hold_capture,200,3,186,
243.19554138183594,target_spawn,201,3,186,
243.994140625,hold_capture,201,3,187,
244.69241333007812,target_spawn,202,3,187,
245.6435089111328,hold_capture,202,3,188,
245.6956787109375,target_spawn,203,1,188,
247.3450469970703,target_spawn,204,3,188,
248.19581604003906,target_spawn,205,3,188,
248.19581604003906,hold_capture,204,3,189,
248.94224548339844,target_spawn,206,3,189,
249.1428985595703,target_miss,203,1,189,
249.195068359375,hold_capture,205,3,190,
249.84518432617188,hold_capture,206,3,191,
249.99366760253906,hold_end,,3,191,
250.04583740234375,target_spawn,207,2,191,
251.19357299804688,target_spawn,208,3,191,
252.44564819335938,target_spawn,209,3,191,
253.04359436035156,target_miss,207,2,191,
253.94252014160156,target_spawn,210,0,191,
254.14317321777344,tracked_catch,208,3,192,
254.7932891845703,target_spawn,211,4,192,
255.2427520751953,click_hit,209,3,194,
255.6922149658203,hold_start,,3,194,
256.09352111816406,target_spawn,212,3,194,
256.8921203613281,target_miss,210,0,194,
256.99244689941406,hold_capture,212,3,195,
257.04461669921875,hold_end,,3,195,
257.2452697753906,click_miss,,3,195,
257.2452697753906,target_spawn,213,3,195,
257.6947326660156,hold_start,,3,195,
257.99571228027344,hold_end,,3,195,
257.99571228027344,target_miss,211,4,195,
258.1923522949219,click_hit,213,3,197,
258.5455017089844,hold_start,,3,197,
258.5455017089844,target_spawn,214,3,197,
258.9427947998047,hold_end,,3,197,
259.14344787597656,click_hit,214,3,199,
259.4925842285156,hold_start,,3,199,
260.1948699951172,target_spawn,215,3,199,
261.1459655761719,hold_capture,215,3,200,
261.49510192871094,target_spawn,216,3,200,
262.3458709716797,target_spawn,217,3,200,
262.4421844482422,hold_capture,216,3,201,
263.2447967529297,hold_capture,217,3,202,
263.59393310546875,target_spawn,218,3,202,
263.9430694580078,hold_end,,3,202,
264.99449157714844,target_spawn,219,3,202,
265.9455871582031,target_spawn,220,3,202,
266.7441864013672,tracked_catch,218,3,203,
267.2458190917969,target_spawn,221,1,203,
268.2450714111328,tracked_catch,219,3,204,
268.49388122558594,target_spawn,222,3,204,
268.6945343017578,tracked_catch,220,3,205,
269.99476623535156,target_spawn,223,3,205,
270.59271240234375,target_miss,221,1,205,
270.9940185546875,target_spawn,224,4,205,
271.1946716308594,tracked_catch,222,3,206,
272.14576721191406,target_spawn,225,3,206,
273.14501953125,tracked_catch,223,3,207,
273.24534606933594,target_spawn,226,3,207,
273.99578857421875,target_miss,224,4,207,
274.39308166503906,target_spawn,227,3,207,
275.19569396972656,tracked_catch,225,3,208,
275.79364013671875,target_spawn,228,3,208,
276.1427764892578,tracked_catch,226,3,209,
276.7928924560547,target_spawn,229,3,209,
277.0938720703125,tracked_catch,227,3,210,
278.0449676513672,target_spawn,230,3,210,
279.0923767089844,tracked_catch,228,3,211,
279.4936828613281,tracked_catch,229,3,212,
279.5458526611328,target_spawn,231,3,212,
279.79466247558594,click_hit,230,3,214,
280.1959686279297,hold_start,,3,214,
280.3926086425781,hold_capture,231,3,215,
280.4447784423828,target_spawn,232,3,215,
281.3437042236328,hold_capture,232,3,216,
281.44403076171875,target_spawn,233,3,216,
282.34295654296875,hold_capture,233,3,217,
282.64393615722656,target_spawn,234,3,217,
283.59503173828125,hold_capture,234,3,218,
283.6953582763672,target_spawn,235,3,218,
284.5421142578125,hold_capture,235,3,219,
284.7427673339844,target_spawn,236,3,219,
285.69386291503906,hold_capture,236,3,220,
286.34397888183594,target_spawn,237,4,220,
287.1947479248047,target_spawn,238,3,220,
288.04551696777344,hold_end,,3,220,
288.5953063964844,target_spawn,239,6,220,
289.9436950683594,target_spawn,240,3,220,
289.99586486816406,target_miss,237,4,220,
290.3931579589844,tracked_catch,238,3,221,
290.89479064941406,target_spawn,241,3,221,
291.54490661621094,target_miss,239,6,221,
292.1950225830078,target_spawn,242,1,221,
292.8451385498047,click_hit,240,3,223,
293.04579162597656,target_spawn,243,3,223,
293.69590759277344,click_hit,241,3,225,
293.9928741455078,hold_start,,3,225,
293.9928741455078,hold_capture,243,3,226,
294.2456970214844,target_spawn,244,3,226,
294.2938537597656,hold_end,,3,226,
294.4945068359375,click_hit,244,3,228,
295.34527587890625,click_miss,,3,228,
295.6422424316406,target_miss,242,1,228,
295.6944122314453,target_spawn,245,2,228,
296.19203186035156,click_miss,,3,228,
296.39268493652344,hold_start,,3,228,
296.9424743652344,target_spawn,246,3,228,
297.7450866699219,hold_capture,246,3,229,
298.443359375,hold_end,,3,229,
298.54368591308594,target_spawn,247,3,229,
298.6440124511719,click_hit,247,3,231,
298.9449920654297,target_miss,245,2,231,
299.44261169433594,click_miss,,3,231,
299.74359130859375,hold_start,,3,231,
300.04457092285156,target_spawn,248,3,231,
300.8953399658203,hold_capture,248,3,232,
301.2444763183594,target_spawn,249,3,232,
301.39295959472656,hold_end,,3,232,
302.84568786621094,target_spawn,250,3,232,
303.9452667236328,target_spawn,251,4,232,
303.99342346191406,tracked_catch,249,3,233,
304.8441925048828,target_spawn,252,3,233,
305.7431182861328,tracked_catch,250,3,234,
306.34507751464844,target_spawn,253,3,234,
307.04335021972656,target_miss,251,4,234,
307.3443298339844,target_spawn,254,3,234,
307.5931396484375,tracked_catch,252,3,235,
308.84521484375,target_spawn,255,3,235,
309.0940246582031,tracked_catch,253,3,236,
310.14544677734375,tracked_catch,254,3,237,
310.3942565917969,target_spawn,256,3,237,
311.4456787109375,target_spawn,257,3,237,
311.6944885253906,tracked_catch,255,3,238,
312.44493103027344,target_spawn,258,3,238,
313.34385681152344,tracked_catch,256,3,239,
313.7451629638672,target_spawn,259,3,239,
314.39527893066406,tracked_catch,257,3,240,
314.54376220703125,target_spawn,260,5,240,
315.2420349121094,tracked_catch,258,3,241,
315.5951843261719,target_spawn,261,6,241,
316.4941101074219,tracked_catch,259,3,242,
316.5422668457031,click_miss,,3,242,
316.99574279785156,hold_start,,3,242,
317.2445526123047,target_spawn,262,3,242,
317.5455322265625,target_miss,260,5,242,
318.2438049316406,hold_capture,262,3,243,
318.4444580078125,target_spawn,263,3,243,
318.6451110839844,target_miss,261,6,243,
319.29522705078125,hold_capture,263,3,244,
319.9934997558594,target_spawn,264,3,244,
320.8924255371094,hold_capture,264,3,245,
321.14524841308594,target_spawn,265,3,245,
321.99200439453125,hold_capture,265,3,246,
322.79461669921875,target_spawn,266,3,246,
323.6453857421875,hold_capture,266,3,247,
323.74571228027344,target_spawn,267,3,247,
324.59246826171875,target_spawn,268,3,247,
324.64463806152344,hold_capture,267,3,248,
324.7449645996094,hold_end,,3,248,
325.79237365722656,target_spawn,269,5,248,
327.24510192871094,target_spawn,270,0,248,
327.4457550048828,tracked_catch,268,3,249,
328.1921844482422,target_spawn,271,3,249,
328.89447021484375,target_miss,269,5,249,
329.1432800292969,target_spawn,272,3,249,
329.6930694580078,click_hit,271,3,251,
330.3431854248047,click_hit,272,3,253,
330.4435119628906,target_miss,270,0,253,
330.5919952392578,target_spawn,273,0,253,
330.9451446533203,click_miss,,3,253,
331.5952606201172,click_miss,,3,253,
331.9925537109375,target_spawn,274,0,253,
332.1932067871094,click_miss,,3,253,
332.795166015625,click_miss,,3,253,
332.795166015625,target_spawn,275,3,253,
333.4934387207031,click_hit,275,3,255,
333.74224853515625,target_spawn,276,3,255,
333.8947448730469,target_miss,273,0,255,
334.09539794921875,click_hit,276,3,257,
334.6451873779297,target_spawn,277,3,257,
334.7455139160156,click_hit,277,3,259,
335.3956298828125,target_miss,274,0,259,
335.44378662109375,click_miss,,3,259,
335.74476623535156,target_spawn,278,3,259,
336.0457458496094,click_hit,278,3,261,
336.69586181640625,click_miss,,3,261,
337.0449981689453,target_spawn,279,3,261,
337.6429443359375,hold_start,,3,261,
337.89576721191406,hold_capture,279,3,262,
338.19273376464844,target_spawn,280,3,262,
338.5940399169922,hold_end,,3,262,
339.344482421875,target_spawn,281,3,262,
340.19525146484375,target_spawn,282,4,262,
340.8935241699219,tracked_catch,280,3,263,
341.7924499511719,target_spawn,283,3,263,
342.2459259033203,tracked_catch,281,3,264,
342.79571533203125,target_spawn,284,6,264,
343.5943145751953,target_miss,282,4,264,
343.7949676513672,target_spawn,285,3,264,
344.74205017089844,tracked_catch,283,3,265,
345.3921661376953,target_spawn,286,3,265,
346.0944519042969,target_miss,284,6,265,
346.69239807128906,tracked_catch,285,3,266,
346.74456787109375,target_spawn,287,3,266,
348.0447998046875,tracked_catch,286,3,267,
348.14512634277344,target_spawn,288,0,267,
349.5456848144531,target_spawn,289,2,267,
349.6419982910156,tracked_catch,287,3,268,
350.4927673339844,target_spawn,290,1,268,
351.14288330078125,target_miss,288,0,268,
351.7929992675781,target_spawn,291,3,268,
352.6437683105469,target_miss,289,2,268,
353.14540100097656,target_spawn,292,5,268,
353.4945373535156,click_hit,291,3,270,
353.6951904296875,target_miss,290,1,270,
353.8958435058594,hold_start,,3,270,
354.4456329345703,target_spawn,293,3,270,
355.2442321777344,target_spawn,294,3,270,
355.2923889160156,hold_capture,293,3,271,
